User_ID,Job_ID,Job_Role,Company,User_Skills,Job_Requirements,Match_Score,Recommended,Projects,Certifications
37871.0,361.0,ML Engineer,Accenture,"SQL, Python","JavaScript, HTML, Python, Machine Learning",0.5223411000215403,0,AutoML pipeline,Machine Learning Certification
37872.0,48.0,AI Engineer,Meta,"Machine Learning, HTML","HTML, SQL, AI",0.1520161394731978,0,AI assistant,Deep Learning Specialization
37873.0,60.0,Frontend Developer,DataNest AI,"JavaScript, HTML, Machine Learning","HTML, Python, CSS, JavaScript",0.9819357119411252,1,Responsive website,Frontend Bootcamp
37874.0,58.0,AI Engineer,Google,"Python, SQL","SQL, JavaScript, Python, AI",0.318900093540859,0,Image classifier,Deep Learning Specialization
37875.0,461.0,Data Scientist,TCS,"Java, Data Science, HTML, Machine Learning, JavaScript","Data Science, HTML, AI, Machine Learning",0.9345755504374966,1,Customer segmentation,Coursera ML
37876.0,260.0,AI Engineer,TCS,"Data Science, C++, AI, SQL, Machine Learning","Java, HTML, Machine Learning",0.3934546678437021,0,Object detection system,AI Certification
37877.0,411.0,Data Scientist,TechNova Solutions,"Machine Learning, AI, SQL, Data Science, Java","HTML, Machine Learning",0.4066991535618895,0,Data visualization dashboard,Google Data Analytics
37878.0,123.0,AI Engineer,IBM,"Data Science, HTML","Machine Learning, HTML, C++",0.1366389153335593,0,Deep learning model,Deep Learning Specialization
37879.0,7.0,ML Engineer,Infosys,"JavaScript, CSS","AI, Python, Java, CSS",0.4021956189738817,0,Model deployment API,AWS ML
37880.0,464.0,ML Engineer,TCS,"HTML, Machine Learning, CSS, AI","Machine Learning, HTML, JavaScript",0.5701757006407089,0,Recommendation engine,AWS ML
37881.0,498.0,Business Analyst,Oracle,"C++, SQL, Data Science","Python, Data Science",0.9590886972993212,1,General software project,General tech certification
37882.0,249.0,AI Engineer,Meta,"SQL, Data Science, JavaScript, C++","Machine Learning, Data Science, AI, CSS",0.4302513128023392,0,Speech recognition system,Deep Learning Specialization
37883.0,451.0,AI Engineer,Google,"Python, SQL, C++, AI, Machine Learning","Java, AI, Python, Machine Learning, Data Science",0.311253592438768,0,Image classifier,AI Certification
37884.0,155.0,Data Scientist,Microsoft,"CSS, AI, Python, Data Science, JavaScript","AI, SQL, Java, Machine Learning",0.020986677170231,0,Data visualization dashboard,Google Data Analytics
37885.0,177.0,UI Developer,DataNest AI,"AI, HTML, Python, Machine Learning, CSS","Data Science, HTML, Python",0.1045539762587032,0,General software project,General tech certification
37886.0,135.0,Data Scientist,Google,"CSS, AI, Python","AI, JavaScript, Machine Learning",0.8700257091529072,1,Recommendation system,Coursera ML
37887.0,141.0,Systems Engineer,Microsoft,"CSS, C++, JavaScript","SQL, C++",0.196874194511097,0,General software project,General tech certification
37888.0,360.0,Frontend Developer,TechNova Solutions,"Python, JavaScript, Machine Learning, CSS, SQL","CSS, C++, Data Science, JavaScript",0.1394153133099382,0,Portfolio website,React Certification
37889.0,352.0,ML Engineer,TCS,"AI, JavaScript, HTML, Python, CSS","C++, AI, Java, Python",0.3541075198030426,0,Model monitoring system,Machine Learning Certification
37890.0,272.0,BI Analyst,DataNest AI,"C++, SQL","Python, Data Science",0.5338551925443769,0,General software project,General tech certification
37891.0,168.0,Data Scientist,Infosys,"HTML, Data Science, Machine Learning, Python","CSS, JavaScript, C++, Java, AI",0.7921152418122752,0,Customer segmentation,Coursera ML
37892.0,104.0,Data Scientist,Wipro,"Java, AI, C++, HTML","HTML, Machine Learning",0.4928937844105455,0,Data visualization dashboard,Google Data Analytics
37893.0,427.0,Data Scientist,Microsoft,"HTML, CSS, Java, SQL","Data Science, AI, Machine Learning",0.3063719373120053,0,Data visualization dashboard,Google Data Analytics
37894.0,310.0,UI Developer,Wipro,"Java, CSS","C++, CSS",0.0346479474251573,0,General software project,General tech certification
37895.0,36.0,ML Engineer,TCS,"SQL, Python, Java","Machine Learning, CSS, Python, Data Science, JavaScript",0.1539186760067552,0,ML pipeline,AWS ML
37896.0,406.0,React Developer,Google,"Data Science, Java, Python","JavaScript, SQL",0.9766193924310907,1,General software project,General tech certification
37897.0,150.0,ML Engineer,TechNova Solutions,"HTML, Data Science","Java, Machine Learning, JavaScript",0.9809880605815596,1,Feature engineering system,AWS ML
37898.0,366.0,C++ Developer,Accenture,"AI, CSS, Machine Learning, SQL","C++, SQL",0.032899939018367,0,General software project,General tech certification
37899.0,433.0,Frontend Developer,TechNova Solutions,"Python, CSS, C++","HTML, C++, JavaScript, CSS",0.8388420576589904,1,Chat UI,React Certification
37900.0,385.0,Frontend Developer,Microsoft,"SQL, Python, CSS","JavaScript, Data Science, SQL, C++, HTML",0.8231887070654056,1,Admin panel UI,React Certification
37901.0,64.0,ML Engineer,Meta,"JavaScript, SQL, HTML, Java, Python","Java, C++, AI, Python, JavaScript",0.6855340181653551,0,Scalable ML system,Machine Learning Certification
37902.0,151.0,React Developer,Meta,"HTML, JavaScript, AI, SQL","Java, JavaScript, Python",0.0857295409720113,0,General software project,General tech certification
37903.0,402.0,ML Engineer,Accenture,"JavaScript, AI, SQL","AI, C++, Data Science, JavaScript",0.6197302275844154,0,Feature engineering system,AWS ML
37904.0,155.0,BI Analyst,IBM,"AI, CSS, Python, HTML","Data Science, Python",0.1183882884388906,0,General software project,General tech certification
37905.0,199.0,ML Engineer,Infosys,"Python, Java, HTML, Data Science","SQL, Machine Learning",0.4734962239631255,0,A/B testing model,AWS ML
37906.0,378.0,Data Scientist,Infosys,"Python, HTML, AI","CSS, JavaScript, HTML, C++, AI",0.8463836648772263,1,Time series forecasting,Google Data Analytics
37907.0,169.0,ML Engineer,CodeCraft Labs,"AI, HTML, SQL, CSS","CSS, AI, HTML",0.8477513179271527,1,Recommendation engine,Machine Learning Certification
37908.0,439.0,UI Developer,Microsoft,"Java, Data Science, C++, SQL","SQL, JavaScript",0.3149373670322725,0,General software project,General tech certification
37909.0,26.0,AI Engineer,Microsoft,"SQL, HTML","Python, Machine Learning, Data Science, Java",0.9729460813859444,1,Object detection system,Deep Learning Specialization
37910.0,230.0,React Developer,TechNova Solutions,"Python, SQL, Data Science, CSS, AI","C++, SQL, HTML",0.8102173427428269,1,General software project,General tech certification
37911.0,121.0,ML Engineer,Accenture,"JavaScript, HTML, Machine Learning","Java, CSS, Machine Learning, C++",0.5397376945736787,0,Scalable ML system,AWS ML
37912.0,99.0,ML Engineer,IBM,"SQL, C++, AI, Java, Data Science","SQL, Python, Machine Learning",0.6323819989931934,0,Model deployment API,Machine Learning Certification
37913.0,83.0,ML Engineer,CodeCraft Labs,"Data Science, AI, Python","AI, CSS",0.7091756134209618,0,A/B testing model,AWS ML
37914.0,2.0,ML Engineer,Wipro,"Data Science, SQL","Java, Machine Learning, CSS, JavaScript, HTML",0.2873368453155379,0,A/B testing model,AWS ML
37915.0,339.0,ML Engineer,Microsoft,"Java, AI, Data Science, Machine Learning","HTML, AI, Data Science",0.3397912160871725,0,ML pipeline,AWS ML
37916.0,19.0,UI Developer,Meta,"AI, HTML, Java, Machine Learning, JavaScript","SQL, C++, CSS",0.6838492258212968,0,General software project,General tech certification
37917.0,471.0,UI Developer,Microsoft,"C++, Data Science, AI","HTML, CSS, SQL, JavaScript",0.5959115074807738,0,General software project,General tech certification
37918.0,347.0,Data Scientist,TechNova Solutions,"C++, Machine Learning, Data Science","C++, AI, JavaScript, HTML",0.3867084440182434,0,Fraud detection model,Google Data Analytics
37919.0,75.0,UI Developer,Wipro,"JavaScript, HTML, AI, Machine Learning, Data Science","C++, JavaScript, Python, Java",0.1663177892463103,0,General software project,General tech certification
37920.0,483.0,Spring Boot Developer,Accenture,"JavaScript, Machine Learning, SQL","Java, Python, Data Science",0.912811423670841,1,General software project,General tech certification
37921.0,53.0,Data Scientist,Amazon,"Python, Data Science","Data Science, SQL, JavaScript, Python, AI",0.2140997762342406,0,NLP chatbot,Google Data Analytics
37922.0,373.0,Frontend Developer,Infosys,"SQL, Python, HTML","C++, HTML, JavaScript",0.599009952932649,0,E-commerce frontend,Frontend Bootcamp
37923.0,13.0,React Developer,TechNova Solutions,"JavaScript, Machine Learning, C++","HTML, C++",0.5929702309096692,0,General software project,General tech certification
37924.0,283.0,Frontend Developer,Infosys,"C++, Python","Java, HTML",0.7496716541029386,0,UI dashboard,Frontend Bootcamp
37925.0,453.0,ML Engineer,TCS,"Data Science, Machine Learning, SQL, HTML, C++","AI, Java",0.1147228380752045,0,ML pipeline,Machine Learning Certification
37926.0,277.0,AI Engineer,DataNest AI,"C++, Java, Data Science, Python","HTML, Python, Machine Learning, SQL",0.7832489269699251,0,Object detection system,Deep Learning Specialization
37927.0,101.0,Data Scientist,IBM,"SQL, Python","JavaScript, Machine Learning, AI, C++, HTML",0.8832407163410674,1,Sentiment analysis,Coursera ML
37928.0,239.0,Data Scientist,Meta,"Python, HTML, Data Science, Java, JavaScript","HTML, AI",0.0028383638597958,0,ML prediction system,Google Data Analytics
37929.0,449.0,ML Engineer,Oracle,"AI, C++, Data Science","Machine Learning, C++",0.0865453829111064,0,ML pipeline,Machine Learning Certification
37930.0,466.0,Backend Developer,Infosys,"JavaScript, SQL, AI, HTML","Java, Python",0.027747010924631,0,Authentication server,Backend Development
37931.0,316.0,Data Scientist,Oracle,"Java, JavaScript, HTML, Data Science, AI","AI, C++, CSS, SQL",0.1510824870358895,0,Time series forecasting,Coursera ML
37932.0,411.0,ML Engineer,Amazon,"AI, CSS","AI, Python, SQL, JavaScript",0.0279862930281369,0,Feature engineering system,Machine Learning Certification
37933.0,79.0,UI Developer,Google,"Python, Data Science, CSS, Java, AI","Python, JavaScript",0.897214549018316,1,General software project,General tech certification
37934.0,409.0,ML Engineer,Wipro,"SQL, Java, C++, Data Science","C++, CSS, Data Science, Machine Learning, JavaScript",0.7541938142185616,0,A/B testing model,AWS ML
37935.0,404.0,AI Engineer,Google,"Python, AI, Data Science, Java, CSS","C++, HTML, AI, CSS",0.0151973505871946,0,Object detection system,Deep Learning Specialization
37936.0,460.0,React Developer,TechNova Solutions,"C++, JavaScript, AI, SQL, Machine Learning","HTML, Python, Data Science, CSS",0.7692354120074091,0,General software project,General tech certification
37937.0,476.0,UI Developer,TechNova Solutions,"Python, SQL, Java","Java, CSS, Data Science",0.8403017888542067,1,General software project,General tech certification
37938.0,404.0,ML Engineer,Infosys,"C++, Data Science","JavaScript, Java, HTML, AI",0.2516560046467431,0,Model monitoring system,Machine Learning Certification
37939.0,362.0,ML Engineer,IBM,"Machine Learning, Data Science, Python, CSS","Data Science, HTML, AI",0.571142040116181,0,Recommendation engine,AWS ML
37940.0,247.0,AI Engineer,Infosys,"Java, Machine Learning, AI","AI, CSS, Java, Python",0.1813331544315831,0,Image classifier,Deep Learning Specialization
37941.0,27.0,Data Scientist,Wipro,"Machine Learning, JavaScript, C++, CSS","Machine Learning, Java, AI",0.1987761849466418,0,NLP chatbot,Google Data Analytics
37942.0,123.0,Data Scientist,Wipro,"Python, SQL, AI","Data Science, AI, Python, HTML",0.9582218054138608,1,ML prediction system,Coursera ML
37943.0,30.0,ML Engineer,TCS,"HTML, Machine Learning, Data Science, CSS, SQL","AI, Machine Learning, CSS, JavaScript",0.4563230567789835,0,Recommendation engine,Machine Learning Certification
37944.0,190.0,React Developer,Oracle,"Java, SQL, Python, HTML","CSS, HTML, Python",0.75996778699755,0,General software project,General tech certification
37945.0,415.0,Backend Developer,Amazon,"Java, Machine Learning, AI, Python, SQL","Java, SQL",0.3899746915085583,0,REST API system,Node.js Certification
37946.0,82.0,UI Developer,Infosys,"AI, Python, JavaScript, SQL, C++","CSS, Data Science",0.3450964885146588,0,General software project,General tech certification
37947.0,357.0,Data Scientist,Google,"AI, Data Science, JavaScript, Machine Learning, Python","HTML, Java, AI",0.2407337409855697,0,Sentiment analysis,Coursera ML
37948.0,361.0,UI Developer,Meta,"Machine Learning, HTML, SQL, JavaScript","Java, HTML, C++",0.4819227546319002,0,General software project,General tech certification
37949.0,89.0,Data Scientist,DataNest AI,"Python, HTML","Machine Learning, Python",0.8201950002046826,1,Recommendation system,Coursera ML
37950.0,253.0,Systems Engineer,Meta,"C++, Machine Learning","C++, Data Science",0.1992841551093616,0,General software project,General tech certification
37951.0,101.0,UI Developer,CodeCraft Labs,"Python, CSS, JavaScript, SQL, Data Science","JavaScript, Python",0.7058037937098413,0,General software project,General tech certification
37952.0,227.0,UI Developer,Microsoft,"AI, HTML, JavaScript, C++, Java","JavaScript, C++",0.981338314789343,1,General software project,General tech certification
37953.0,464.0,Data Scientist,Accenture,"HTML, CSS, JavaScript, AI","SQL, CSS, Machine Learning",0.6109508580004945,0,Recommendation system,Coursera ML
37954.0,289.0,AI Engineer,Accenture,"SQL, JavaScript, Java","AI, Python, JavaScript, HTML, Data Science",0.0310547405352801,0,Object detection system,Deep Learning Specialization
37955.0,259.0,UI Developer,TechNova Solutions,"Data Science, CSS, JavaScript","HTML, Python, Java",0.5276088504008314,0,General software project,General tech certification
37956.0,131.0,AI Engineer,CodeCraft Labs,"HTML, CSS, JavaScript","SQL, Java, JavaScript, Machine Learning",0.0209671231187241,0,AI assistant,AI Certification
37957.0,394.0,ML Engineer,TechNova Solutions,"HTML, Data Science, Machine Learning, JavaScript","SQL, Python, Data Science, Machine Learning, JavaScript",0.4651824749725664,0,Model monitoring system,Machine Learning Certification
37958.0,109.0,Data Scientist,Microsoft,"C++, CSS","JavaScript, AI, Python, CSS, Java",0.1168441922740776,0,Time series forecasting,Coursera ML
37959.0,381.0,ML Engineer,TCS,"JavaScript, Machine Learning, CSS, Java","C++, SQL, Python, AI, Java",0.1362822376167676,0,ML pipeline,Machine Learning Certification
37960.0,216.0,Data Scientist,Microsoft,"Machine Learning, AI","Java, JavaScript, Machine Learning, SQL",0.7624922531886021,0,Time series forecasting,Coursera ML
37961.0,406.0,Data Scientist,Meta,"Data Science, AI, C++, Machine Learning","SQL, Machine Learning",0.7324920044612782,0,Data visualization dashboard,Google Data Analytics
37962.0,457.0,Systems Engineer,Accenture,"Java, SQL, CSS, Data Science","Python, C++",0.985190876547935,1,General software project,General tech certification
37963.0,301.0,ML Engineer,Accenture,"Data Science, AI, Python","SQL, AI, HTML",0.3794205173187756,0,Scalable ML system,Machine Learning Certification
37964.0,400.0,Data Scientist,Amazon,"Python, Data Science","Python, HTML, Machine Learning, Java, C++",0.3759636869333793,0,ML prediction system,Google Data Analytics
37965.0,19.0,UI Developer,Accenture,"Java, C++","HTML, Java, C++",0.6716333572266371,0,General software project,General tech certification
37966.0,215.0,UI Developer,TechNova Solutions,"CSS, AI, Machine Learning","Java, CSS, JavaScript, C++",0.092132212054215,0,General software project,General tech certification
37967.0,84.0,Data Scientist,Amazon,"Machine Learning, CSS, Python","Python, C++, CSS, SQL, Machine Learning",0.9700739050045863,1,ML prediction system,Coursera ML
37968.0,346.0,Frontend Developer,DataNest AI,"Java, SQL, C++, Machine Learning, AI","Python, SQL, Data Science, JavaScript",0.475969100169808,0,Chat UI,Frontend Bootcamp
37969.0,240.0,React Developer,Microsoft,"JavaScript, Data Science","Data Science, CSS, HTML, JavaScript, C++",0.0982160255579603,0,General software project,General tech certification
37970.0,136.0,AI Engineer,Google,"Python, CSS, SQL","HTML, Machine Learning",0.2463078324682044,0,Object detection system,Deep Learning Specialization
37971.0,226.0,React Developer,Microsoft,"AI, Java","JavaScript, Java",0.786798078190322,0,General software project,General tech certification
37972.0,427.0,Data Scientist,Google,"Data Science, Java","AI, CSS, Python",0.5853962087007576,0,Sentiment analysis,Coursera ML
37973.0,229.0,Data Scientist,CodeCraft Labs,"AI, SQL, HTML, C++, Machine Learning","C++, Machine Learning, HTML, Java, SQL",0.1451440518693495,0,Time series forecasting,Google Data Analytics
37974.0,20.0,ML Engineer,Meta,"Java, CSS, Machine Learning","JavaScript, HTML, Machine Learning, Python",0.0854645512536977,0,A/B testing model,Machine Learning Certification
37975.0,212.0,ML Engineer,Oracle,"SQL, Java, Python, Machine Learning, AI","Machine Learning, Java",0.0968029734948304,0,Recommendation engine,AWS ML
37976.0,482.0,Data Scientist,Infosys,"Machine Learning, JavaScript, Python, CSS","HTML, Machine Learning",0.1606679719426408,0,Recommendation system,Coursera ML
37977.0,216.0,Frontend Developer,Meta,"C++, Data Science","C++, CSS, HTML",0.7623416423341941,0,Admin panel UI,Frontend Bootcamp
37978.0,457.0,AI Engineer,Microsoft,"Data Science, Python","AI, CSS, Python, Data Science",0.4688010382162577,0,Deep learning model,AI Certification
37979.0,465.0,React Developer,IBM,"CSS, C++","JavaScript, Java, C++",0.4163161277510587,0,General software project,General tech certification
37980.0,174.0,AI Engineer,Amazon,"Machine Learning, Data Science, HTML, CSS","SQL, AI",0.6946629159750008,0,Object detection system,Deep Learning Specialization
37981.0,327.0,UI Developer,IBM,"SQL, Machine Learning, Data Science, JavaScript","JavaScript, HTML, Data Science, SQL",0.6477486780443213,0,General software project,General tech certification
37982.0,480.0,ML Engineer,Microsoft,"Python, Java, HTML","JavaScript, C++, AI, Data Science",0.2264197639792782,0,Feature engineering system,Machine Learning Certification
37983.0,314.0,Data Scientist,CodeCraft Labs,"CSS, C++, JavaScript, SQL","C++, JavaScript, CSS, AI, Java",0.0284130236586349,0,Data visualization dashboard,Coursera ML
37984.0,292.0,AI Engineer,CodeCraft Labs,"JavaScript, Machine Learning, CSS, SQL, AI","Data Science, Java, AI",0.3655799378489931,0,Computer vision app,AI Certification
37985.0,201.0,Frontend Developer,Google,"Machine Learning, C++, CSS, HTML, Data Science","Python, SQL, HTML, CSS",0.997505826536588,1,Admin panel UI,React Certification
37986.0,363.0,AI Engineer,Infosys,"Machine Learning, Python, SQL","AI, SQL, C++, Data Science, HTML",0.3948804615394051,0,Reinforcement learning agent,AI Certification
37987.0,108.0,Data Scientist,Google,"HTML, CSS, Java, SQL","Python, Machine Learning, Data Science, Java",0.774367400499153,0,Recommendation system,Google Data Analytics
37988.0,351.0,Frontend Developer,Microsoft,"JavaScript, Data Science","Python, JavaScript, Data Science",0.4890923288922018,0,Chat UI,React Certification
37989.0,371.0,AI Engineer,TCS,"JavaScript, Java","SQL, JavaScript, Java, AI, CSS",0.5860294739439629,0,Reinforcement learning agent,AI Certification
37990.0,355.0,AI Engineer,DataNest AI,"Python, AI, HTML, JavaScript","AI, SQL",0.1303921163421203,0,Image classifier,AI Certification
37991.0,36.0,ML Engineer,IBM,"SQL, AI, C++","Data Science, JavaScript, SQL, AI",0.5435606505742567,0,Model deployment API,Machine Learning Certification
37992.0,100.0,AI Engineer,CodeCraft Labs,"SQL, C++, Data Science, Python, CSS","Data Science, Python, Machine Learning",0.252871383590012,0,GAN project,AI Certification
37993.0,252.0,UI Developer,IBM,"SQL, Data Science","Python, JavaScript",0.2246271265649205,0,General software project,General tech certification
37994.0,284.0,React Developer,Microsoft,"Data Science, C++, HTML","JavaScript, C++",0.4704145483712824,0,General software project,General tech certification
37995.0,330.0,AI Engineer,Oracle,"SQL, Python, HTML, Machine Learning","Data Science, C++, SQL, HTML, Machine Learning",0.3280747124373805,0,Computer vision app,AI Certification
37996.0,147.0,ML Engineer,TechNova Solutions,"C++, Python, HTML","Data Science, Machine Learning, SQL, HTML, AI",0.0682908098985897,0,Feature engineering system,AWS ML
37997.0,488.0,ML Engineer,Google,"CSS, C++, Java, Data Science","Machine Learning, Python, Data Science, JavaScript, C++",0.853577523907115,1,Recommendation engine,AWS ML
37998.0,221.0,Frontend Developer,DataNest AI,"Machine Learning, CSS, JavaScript","HTML, Python, C++",0.8451349131681515,1,Chat UI,React Certification
37999.0,226.0,Frontend Developer,Wipro,"C++, Data Science, SQL","Java, Python, CSS, C++",0.3182978005090574,0,Responsive website,Frontend Bootcamp
38000.0,283.0,ML Engineer,Meta,"HTML, Java, C++","Machine Learning, CSS",0.8038685726846356,1,Scalable ML system,AWS ML
38001.0,145.0,Data Scientist,Microsoft,"C++, HTML","SQL, Machine Learning",0.2595054263511461,0,Recommendation system,Google Data Analytics
38002.0,397.0,AI Engineer,Infosys,"C++, AI, CSS, HTML, Data Science","JavaScript, Python, HTML, Machine Learning",0.5063973365853249,0,Computer vision app,AI Certification
38003.0,329.0,ML Engineer,IBM,"C++, Data Science, Machine Learning, AI","Data Science, Machine Learning",0.9325348872605416,1,Model deployment API,AWS ML
38004.0,186.0,Data Scientist,TCS,"C++, Machine Learning","HTML, Machine Learning, C++",0.0897546056515904,0,Time series forecasting,Google Data Analytics
38005.0,432.0,Frontend Developer,TCS,"HTML, C++, CSS, Java, Data Science","HTML, SQL, Python, CSS",0.5748184806588824,0,React web app,React Certification
38006.0,67.0,ML Engineer,Google,"Java, AI, C++, Python","Machine Learning, Java",0.4676618568164762,0,Recommendation engine,Machine Learning Certification
38007.0,68.0,AI Engineer,Accenture,"Java, C++, Machine Learning, AI","Machine Learning, JavaScript, Java",0.3061306557043447,0,Deep learning model,Deep Learning Specialization
38008.0,25.0,Java Developer,IBM,"Machine Learning, CSS, Java, SQL, C++","Data Science, Java, SQL, C++",0.9030598636180952,1,Spring Boot API,Spring Boot Course
38009.0,356.0,React Developer,Microsoft,"C++, AI, Java, HTML, SQL","Python, CSS, C++",0.139351348232766,0,General software project,General tech certification
38010.0,343.0,Frontend Developer,Infosys,"JavaScript, HTML, Data Science, SQL","JavaScript, HTML, Java, SQL, CSS",0.4898837301651461,0,E-commerce frontend,React Certification
38011.0,447.0,ML Engineer,Wipro,"Data Science, Java, HTML","AI, Machine Learning, Java",0.1932599260501796,0,Scalable ML system,AWS ML
38012.0,255.0,ML Engineer,IBM,"HTML, Python","Python, JavaScript, Machine Learning",0.3911012149967785,0,Model deployment API,AWS ML
38013.0,65.0,Systems Engineer,Wipro,"Java, CSS, SQL, Machine Learning, C++","Python, SQL, C++",0.9075318212010584,1,General software project,General tech certification
38014.0,43.0,Data Scientist,DataNest AI,"C++, HTML, AI","Python, CSS, Data Science, JavaScript, Machine Learning",0.9271624886341624,1,NLP chatbot,Google Data Analytics
38015.0,459.0,Frontend Developer,DataNest AI,"Java, Data Science, Machine Learning","Data Science, CSS, HTML, JavaScript",0.2836000169752395,0,Responsive website,React Certification
38016.0,285.0,React Developer,IBM,"AI, Python, C++, CSS","Python, JavaScript, C++, Java",0.3705186353107874,0,General software project,General tech certification
38017.0,349.0,ML Engineer,Oracle,"CSS, Python, Machine Learning","Data Science, HTML, Machine Learning, Java",0.4464946675002152,0,Feature engineering system,Machine Learning Certification
38018.0,71.0,Java Developer,TCS,"Python, SQL, Data Science","C++, Java, SQL, Data Science",0.7449483198746673,0,Hotel booking system,Java Certification
38019.0,91.0,UI Developer,TCS,"AI, Python, HTML","JavaScript, CSS, HTML, C++",0.9505343505979554,1,General software project,General tech certification
38020.0,453.0,React Developer,DataNest AI,"AI, SQL, Java","JavaScript, Python",0.8660452770587174,1,General software project,General tech certification
38021.0,134.0,Data Scientist,Microsoft,"CSS, AI, Java","JavaScript, Java, CSS, AI",0.8777544688863884,1,Customer segmentation,Coursera ML
38022.0,207.0,React Developer,Amazon,"Data Science, HTML, CSS","C++, JavaScript",0.3781823744621302,0,General software project,General tech certification
38023.0,149.0,Backend Developer,TCS,"HTML, JavaScript, AI, Data Science, C++","Java, Python",0.0926836032922315,0,File upload system,Node.js Certification
38024.0,183.0,ML Engineer,TCS,"AI, Python, SQL","Machine Learning, AI, Python",0.8837520301107049,1,A/B testing model,AWS ML
38025.0,255.0,UI Developer,IBM,"C++, AI, JavaScript, CSS","Python, C++, JavaScript",0.2656261671828271,0,General software project,General tech certification
38026.0,426.0,AI Engineer,Google,"JavaScript, Python, Data Science, SQL","SQL, C++, CSS, AI, Java",0.9468917575386526,1,Computer vision app,Deep Learning Specialization
38027.0,81.0,AI Engineer,Microsoft,"Python, Machine Learning, Java","Data Science, SQL, Machine Learning, CSS",0.5530484696013892,0,Computer vision app,Deep Learning Specialization
38028.0,320.0,AI Engineer,CodeCraft Labs,"Java, AI, CSS, SQL, Data Science","Machine Learning, Java, CSS",0.5980427215284692,0,AI assistant,Deep Learning Specialization
38029.0,483.0,AI Engineer,IBM,"HTML, AI, C++, JavaScript","CSS, AI",0.0941948165880995,0,Speech recognition system,AI Certification
38030.0,28.0,ML Engineer,Accenture,"Data Science, JavaScript","SQL, AI, Python, CSS, Java",0.942413469051266,1,A/B testing model,AWS ML
38031.0,38.0,React Developer,Amazon,"C++, SQL, Data Science","JavaScript, Python, CSS",0.8260386278195005,1,General software project,General tech certification
38032.0,23.0,Frontend Developer,TCS,"Java, HTML","CSS, JavaScript, Data Science, HTML",0.3143406621030449,0,UI dashboard,React Certification
38033.0,74.0,Data Scientist,Infosys,"Python, CSS, SQL, JavaScript","Machine Learning, SQL",0.5104569174029742,0,Data visualization dashboard,Google Data Analytics
38034.0,98.0,AI Engineer,IBM,"C++, HTML, Java","Machine Learning, JavaScript, Data Science",0.6934801810801331,0,Computer vision app,AI Certification
38035.0,340.0,Frontend Developer,CodeCraft Labs,"Java, HTML, SQL, C++, CSS","HTML, CSS, Python",0.441977195543807,0,Chat UI,React Certification
38036.0,232.0,C++ Developer,Oracle,"AI, Data Science, C++","C++, Python",0.2527082501935709,0,General software project,General tech certification
38037.0,448.0,ML Engineer,Microsoft,"Data Science, Java, Machine Learning, HTML, JavaScript","Machine Learning, C++, CSS, SQL, AI",0.7338931687059629,0,A/B testing model,AWS ML
38038.0,350.0,React Developer,Google,"CSS, Python, HTML","HTML, Python, CSS",0.4667148982417157,0,General software project,General tech certification
38039.0,184.0,AI Engineer,Microsoft,"Python, Data Science, HTML, AI","JavaScript, C++, AI, Java, Python",0.9076617298016142,1,Computer vision app,Deep Learning Specialization
38040.0,207.0,Java Developer,CodeCraft Labs,"Java, Python, SQL, C++, AI","Java, SQL",0.0630906345650726,0,Multithreading app,Java Certification
38041.0,304.0,React Developer,Oracle,"Data Science, Machine Learning, Python","Data Science, SQL, JavaScript",0.2994286828564819,0,General software project,General tech certification
38042.0,135.0,Data Scientist,Amazon,"Data Science, Python, SQL, HTML, CSS","HTML, AI",0.3142350073188715,0,Time series forecasting,Google Data Analytics
38043.0,428.0,Data Scientist,DataNest AI,"Java, C++, Python","C++, Machine Learning, Python",0.2640039065033868,0,Sentiment analysis,Coursera ML
38044.0,36.0,Frontend Developer,Microsoft,"Java, Machine Learning, CSS, SQL","Python, CSS",0.9837624064804378,1,Admin panel UI,React Certification
38045.0,214.0,ML Engineer,TechNova Solutions,"SQL, CSS, Data Science, Java","Python, AI",0.4834417715688036,0,AutoML pipeline,Machine Learning Certification
38046.0,96.0,ML Engineer,Infosys,"SQL, JavaScript, C++","HTML, Machine Learning, Python",0.4277596727283971,0,Recommendation engine,AWS ML
38047.0,130.0,AI Engineer,Infosys,"AI, Python","Java, Machine Learning",0.9311632407438912,1,Reinforcement learning agent,Deep Learning Specialization
38048.0,382.0,Data Scientist,TCS,"AI, JavaScript, Data Science","AI, CSS",0.8244372684323776,1,Recommendation system,Coursera ML
38049.0,114.0,AI Engineer,TechNova Solutions,"SQL, JavaScript, AI, Python, Machine Learning","Java, SQL, Machine Learning, CSS, Python",0.3946095656624163,0,Reinforcement learning agent,AI Certification
38050.0,135.0,Data Scientist,Microsoft,"Data Science, Python, SQL, Java","AI, Python",0.2220885674974158,0,Customer segmentation,Coursera ML
38051.0,263.0,Data Scientist,Accenture,"C++, Machine Learning, Java, Python, HTML","Java, JavaScript, AI, C++, HTML",0.9878799059405992,1,NLP chatbot,Coursera ML
38052.0,351.0,Frontend Developer,TechNova Solutions,"Data Science, HTML","Data Science, SQL, C++, CSS",0.5411514838654192,0,React web app,React Certification
38053.0,370.0,UI Developer,DataNest AI,"Python, HTML, Data Science, Java, AI","Python, CSS, Data Science, JavaScript, C++",0.0942396852171967,0,General software project,General tech certification
