User_ID,Job_ID,Job_Role,Company,User_Skills,Job_Requirements,Match_Score,Recommended,Projects,Certifications
U01380,J01380,ML Engineer,TCS,"Model Training, Docker, Pandas","Scikit-learn, Spark MLlib, Python, LightGBM, Data Preprocessing",0.0604,0,AutoML pipeline,DataCamp ML Scientist
U01381,J01381,ML Engineer,TCS,"Model Training, A/B Testing, Kubeflow, Model Evaluation, Feature Engineering, Machine Learning","NumPy, Model Evaluation, A/B Testing, Feature Engineering, Spark MLlib, Kubeflow",0.6847,1,Batch inference pipeline,Coursera ML Specialization
U01382,J01382,ML Engineer,Zomato,"Pandas, Hyperparameter Tuning, Docker","Model Evaluation, NumPy, Airflow, Python",0.0467,0,Churn prediction model,Coursera ML Specialization
U01383,J01383,ML Engineer,Intel,"Hyperparameter Tuning, Kubeflow, LightGBM, Airflow, TensorFlow, XGBoost","LightGBM, XGBoost, Docker, Airflow",0.8142,1,MLflow experiment tracker,Coursera ML Specialization
U01384,J01384,ML Engineer,IBM,"Statistics, Kubeflow","Statistics, TensorFlow, LightGBM, Model Training, Model Evaluation, Kubeflow, Python",0.3072,0,MLflow experiment tracker,Machine Learning Certification
U01385,J01385,ML Engineer,HCL,"Kubeflow, Airflow, Model Evaluation, XGBoost, Python, Scikit-learn","Model Evaluation, Airflow, Scikit-learn, XGBoost, Machine Learning",0.8323,1,Price prediction engine,Coursera ML Specialization
U01386,J01386,ML Engineer,Tech Mahindra,"Pandas, Model Evaluation, Machine Learning, Statistics, Feature Engineering","Model Training, Data Preprocessing, MLflow, Pandas, Statistics",0.4094,0,Ensemble model builder,Coursera ML Specialization
U01387,J01387,ML Engineer,Flipkart,"Kubeflow, LightGBM, TensorFlow, Feature Engineering, Scikit-learn","Pandas, TensorFlow, Feature Engineering, LightGBM, Python, Scikit-learn",0.6679,1,AutoML pipeline,AWS ML Specialty
U01388,J01388,ML Engineer,Infosys,"NumPy, Spark MLlib, Model Evaluation","Python, Machine Learning, Kubeflow, Airflow, Spark MLlib",0.2191,0,Real-time scoring API,Machine Learning Certification
U01389,J01389,ML Engineer,Microsoft,"Statistics, Kubeflow, XGBoost","Statistics, Kubeflow, Scikit-learn, XGBoost",0.7964,1,Model monitoring dashboard,DataCamp ML Scientist
U01390,J01390,ML Engineer,Microsoft,"Kubeflow, Machine Learning, Spark MLlib, Python, Data Preprocessing","MLflow, LightGBM, A/B Testing, Model Training, Model Evaluation",0.024,0,Ensemble model builder,Coursera ML Specialization
U01391,J01391,ML Engineer,Infosys,"NumPy, MLflow, TensorFlow, Spark MLlib, Pandas, Python, Statistics, Machine Learning","Pandas, Spark MLlib, MLflow, Machine Learning, Statistics, Python, NumPy",1.0,1,Ensemble model builder,Machine Learning Certification
U01392,J01392,ML Engineer,Accenture,"Docker, NumPy, LightGBM","Scikit-learn, Airflow, Hyperparameter Tuning, Pandas, Data Preprocessing, Statistics",0.0778,0,MLflow experiment tracker,Google ML Crash Course
U01393,J01393,ML Engineer,Tech Mahindra,"Hyperparameter Tuning, Model Training, NumPy, MLflow, Python","Scikit-learn, Hyperparameter Tuning, Model Training, Data Preprocessing",0.53,1,Real-time scoring API,DataCamp ML Scientist
U01394,J01394,ML Engineer,Razorpay,"Machine Learning, XGBoost, Kubeflow","NumPy, Docker, Pandas, Spark MLlib, TensorFlow, MLflow",0.044,0,AutoML pipeline,AWS ML Specialty
U01395,J01395,ML Engineer,HCL,"Docker, LightGBM, MLflow, Model Evaluation, Statistics","Statistics, LightGBM, Docker, MLflow",1.0,1,Feature store implementation,DataCamp ML Scientist
U01396,J01396,ML Engineer,Zoho,"MLflow, Hyperparameter Tuning, Model Training, TensorFlow, NumPy","A/B Testing, Pandas, Data Preprocessing, LightGBM",0.0128,0,Feature store implementation,Coursera ML Specialization
U01397,J01397,ML Engineer,Intel,"NumPy, Scikit-learn, Python, Feature Engineering","Python, NumPy, Scikit-learn, Feature Engineering",1.0,1,Churn prediction model,Google ML Crash Course
U01398,J01398,ML Engineer,Wipro,"Machine Learning, Kubeflow","Data Preprocessing, Hyperparameter Tuning, Python, NumPy, Spark MLlib",0.0372,0,Price prediction engine,Machine Learning Certification
U01399,J01399,ML Engineer,Wipro,"A/B Testing, Kubeflow, TensorFlow, Python, Machine Learning, Scikit-learn","TensorFlow, Kubeflow, Python, Machine Learning, Scikit-learn, A/B Testing",1.0,1,Price prediction engine,AWS ML Specialty
U01400,J01400,ML Engineer,Zoho,"Python, A/B Testing, TensorFlow, Airflow","Scikit-learn, Hyperparameter Tuning, Kubeflow, LightGBM, Python, Data Preprocessing, Statistics",0.203,0,MLflow experiment tracker,MLflow Certification
U01401,J01401,ML Engineer,Accenture,"Model Training, NumPy, LightGBM, Model Evaluation, XGBoost, Feature Engineering, Python, Machine Learning","Machine Learning, NumPy, Feature Engineering, LightGBM, Model Evaluation, Model Training, XGBoost",1.0,1,MLflow experiment tracker,Coursera ML Specialization
U01402,J01402,ML Engineer,TCS,"TensorFlow, Airflow, Feature Engineering, Docker, Data Preprocessing","Pandas, MLflow, Hyperparameter Tuning, TensorFlow, Scikit-learn",0.2605,0,Batch inference pipeline,Google ML Crash Course
U01403,J01403,ML Engineer,Microsoft,"Kubeflow, Airflow, Model Evaluation, Python, Statistics","Spark MLlib, Model Evaluation, Python, Statistics, Kubeflow",0.8104,1,Real-time scoring API,Coursera ML Specialization
U01404,J01404,ML Engineer,Accenture,"Feature Engineering, Docker","Airflow, Model Evaluation, Statistics, Pandas, NumPy, MLflow, Docker",0.1477,0,Feature store implementation,Machine Learning Certification
U01405,J01405,ML Engineer,Accenture,"NumPy, TensorFlow, Spark MLlib, XGBoost, Statistics","TensorFlow, XGBoost, Statistics, NumPy",1.0,1,MLflow experiment tracker,Machine Learning Certification
U01406,J01406,ML Engineer,Freshworks,"Data Preprocessing, TensorFlow","TensorFlow, Spark MLlib, Airflow, LightGBM, XGBoost, Scikit-learn",0.2342,0,Feature store implementation,AWS ML Specialty
U01407,J01407,ML Engineer,HCL,"Docker, Data Preprocessing, TensorFlow, Spark MLlib, Python, Feature Engineering, Pandas","Pandas, Docker, Feature Engineering, Python, Spark MLlib, Data Preprocessing",1.0,1,Fraud detection system,Coursera ML Specialization
U01408,J01408,ML Engineer,Microsoft,"Docker, NumPy, Statistics, Airflow","Python, TensorFlow, MLflow, NumPy, Airflow",0.4645,0,Ensemble model builder,DataCamp ML Scientist
U01409,J01409,ML Engineer,Zomato,"Model Training, Docker, Airflow, Spark MLlib, Python, Scikit-learn","Docker, TensorFlow, Airflow, Python, Spark MLlib, Model Training",0.8462,1,MLflow experiment tracker,AWS ML Specialty
U01410,J01410,ML Engineer,Zoho,"Machine Learning, NumPy, Statistics, TensorFlow, Python","Scikit-learn, Feature Engineering, MLflow, Python, XGBoost, Hyperparameter Tuning",0.2326,0,Batch inference pipeline,AWS ML Specialty
U01411,J01411,ML Engineer,Capgemini,"Statistics, Spark MLlib, LightGBM","Statistics, Spark MLlib, Machine Learning, Airflow",0.5476,1,Real-time scoring API,DataCamp ML Scientist
U01412,J01412,ML Engineer,Cognizant,"Model Training, NumPy","Scikit-learn, Kubeflow, Pandas, Machine Learning",0.0735,0,Churn prediction model,AWS ML Specialty
U01413,J01413,ML Engineer,Freshworks,"Model Training, A/B Testing, Model Evaluation, Feature Engineering, Statistics","A/B Testing, XGBoost, Model Evaluation, TensorFlow",0.5547,1,AutoML pipeline,Google ML Crash Course
U01414,J01414,ML Engineer,Flipkart,"Python, XGBoost, Scikit-learn, Model Training","XGBoost, Docker, NumPy, Model Evaluation, Data Preprocessing, TensorFlow",0.2434,0,Price prediction engine,MLflow Certification
U01415,J01415,ML Engineer,Intel,"A/B Testing, Data Preprocessing, Model Evaluation, Python, XGBoost, Feature Engineering","XGBoost, Python, A/B Testing, Feature Engineering, Model Evaluation",1.0,1,Churn prediction model,Coursera ML Specialization
U01416,J01416,ML Engineer,Cognizant,"LightGBM, Model Training, Spark MLlib","Airflow, Statistics, XGBoost, A/B Testing",0.0201,0,Churn prediction model,DataCamp ML Scientist
U01417,J01417,ML Engineer,Capgemini,"Hyperparameter Tuning, A/B Testing, MLflow, Model Evaluation, Python, Machine Learning","A/B Testing, Data Preprocessing, MLflow, Machine Learning, Model Evaluation",0.8539,1,Feature store implementation,MLflow Certification
U01418,J01418,ML Engineer,Wipro,"Model Training, LightGBM, Kubeflow, Spark MLlib","Statistics, Machine Learning, Python, Feature Engineering, Pandas, Data Preprocessing, TensorFlow",0.0771,0,Churn prediction model,Coursera ML Specialization
U01419,J01419,ML Engineer,IBM,"Hyperparameter Tuning, Kubeflow, Airflow","Spark MLlib, Kubeflow, Airflow, Hyperparameter Tuning",0.7811,1,Feature store implementation,Machine Learning Certification
U01420,J01420,ML Engineer,TCS,"XGBoost, TensorFlow","Kubeflow, XGBoost, MLflow, Hyperparameter Tuning, LightGBM, Machine Learning, Feature Engineering",0.2145,0,Model monitoring dashboard,Machine Learning Certification
U01421,J01421,ML Engineer,Infosys,"A/B Testing, Hyperparameter Tuning, Python, Model Training","A/B Testing, Python, Model Training, Airflow",0.8179,1,Real-time scoring API,DataCamp ML Scientist
U01422,J01422,ML Engineer,Intel,"Python, Kubeflow, NumPy","Docker, LightGBM, NumPy, Airflow, Scikit-learn",0.273,0,Real-time scoring API,Machine Learning Certification
U01423,J01423,ML Engineer,Capgemini,"A/B Testing, Kubeflow, Data Preprocessing, Pandas, Machine Learning","Data Preprocessing, MLflow, Machine Learning, LightGBM",0.5611,1,Model monitoring dashboard,Google ML Crash Course
U01424,J01424,ML Engineer,Infosys,"Scikit-learn, Python","Spark MLlib, MLflow, Docker, Data Preprocessing, Airflow, LightGBM",0.0261,0,MLflow experiment tracker,Coursera ML Specialization
U01425,J01425,ML Engineer,IBM,"Hyperparameter Tuning, A/B Testing, LightGBM, Airflow, TensorFlow, Pandas, Statistics","Pandas, LightGBM, A/B Testing, Statistics, TensorFlow, Airflow, Machine Learning",0.9187,1,Batch inference pipeline,MLflow Certification
U01426,J01426,ML Engineer,NVIDIA,"Data Preprocessing, Hyperparameter Tuning","LightGBM, MLflow, Hyperparameter Tuning, A/B Testing",0.2708,0,AutoML pipeline,Google ML Crash Course
U01427,J01427,ML Engineer,Infosys,"A/B Testing, NumPy, LightGBM, Airflow, MLflow, Spark MLlib, Python, XGBoost, Machine Learning","Feature Engineering, MLflow, Spark MLlib, Python, LightGBM, A/B Testing, Airflow",0.8623,1,AutoML pipeline,Coursera ML Specialization
U01428,J01428,ML Engineer,Amazon,"Pandas, A/B Testing, Airflow, MLflow, Docker","Machine Learning, Statistics, Model Evaluation, XGBoost, Hyperparameter Tuning",0.0532,0,Price prediction engine,Machine Learning Certification
U01429,J01429,ML Engineer,Tech Mahindra,"Hyperparameter Tuning, NumPy, Data Preprocessing, MLflow, Python, Statistics, Scikit-learn","Data Preprocessing, NumPy, MLflow, Statistics, Python, Spark MLlib, Scikit-learn",0.8611,1,Fraud detection system,MLflow Certification
U01430,J01430,ML Engineer,Google,"Machine Learning, Model Evaluation, TensorFlow, Airflow","Spark MLlib, Statistics, Kubeflow, LightGBM, Model Evaluation, Scikit-learn",0.1868,0,Batch inference pipeline,Google ML Crash Course
U01431,J01431,ML Engineer,Intel,"Model Training, A/B Testing, Kubeflow, LightGBM, Feature Engineering, XGBoost, Pandas, Scikit-learn","Model Training, LightGBM, A/B Testing, Scikit-learn, Kubeflow, Feature Engineering, XGBoost",1.0,1,Ensemble model builder,Coursera ML Specialization
U01432,J01432,ML Engineer,Zoho,"Docker, MLflow, Feature Engineering, Machine Learning, Data Preprocessing","TensorFlow, Python, Pandas, Statistics",0.0624,0,MLflow experiment tracker,Machine Learning Certification
U01433,J01433,ML Engineer,Flipkart,"Docker, A/B Testing, NumPy, LightGBM, MLflow, Python, Statistics, Machine Learning","Python, Statistics, LightGBM, A/B Testing, Model Training, NumPy",0.8584,1,Model monitoring dashboard,Coursera ML Specialization
U01434,J01434,ML Engineer,Tech Mahindra,"Hyperparameter Tuning, Pandas, Feature Engineering, TensorFlow","A/B Testing, Statistics, Model Evaluation, Kubeflow",0.068,0,AutoML pipeline,AWS ML Specialty
U01435,J01435,ML Engineer,TCS,"Model Training, LightGBM, Spark MLlib, Feature Engineering, Scikit-learn","LightGBM, Feature Engineering, A/B Testing, Model Training, Spark MLlib, Hyperparameter Tuning",0.7422,1,Batch inference pipeline,Machine Learning Certification
U01436,J01436,ML Engineer,Swiggy,"Kubeflow, XGBoost, A/B Testing, Docker, TensorFlow","Scikit-learn, Model Evaluation, Hyperparameter Tuning, A/B Testing",0.2632,0,Fraud detection system,DataCamp ML Scientist
U01437,J01437,ML Engineer,Wipro,"A/B Testing, NumPy, MLflow, Spark MLlib, XGBoost, Pandas","XGBoost, NumPy, Pandas, Spark MLlib, MLflow, Python",0.9018,1,Fraud detection system,Machine Learning Certification
U01438,J01438,ML Engineer,Amazon,"Feature Engineering, Spark MLlib, Pandas, A/B Testing","TensorFlow, Docker, Airflow, Python, XGBoost",0.0663,0,Model monitoring dashboard,DataCamp ML Scientist
U01439,J01439,ML Engineer,Amazon,"Model Evaluation, Scikit-learn, Airflow","Scikit-learn, Model Evaluation, Docker, Python",0.571,1,Feature store implementation,Google ML Crash Course
U01440,J01440,ML Engineer,Razorpay,"TensorFlow, Model Evaluation, Feature Engineering","Machine Learning, NumPy, Model Training, Airflow",0.0203,0,Model monitoring dashboard,DataCamp ML Scientist
U01441,J01441,ML Engineer,Flipkart,"Model Evaluation, XGBoost, Pandas, Feature Engineering","XGBoost, Model Evaluation, Feature Engineering, Pandas, Docker",0.8593,1,MLflow experiment tracker,Machine Learning Certification
U01442,J01442,ML Engineer,Cognizant,"LightGBM, Model Evaluation, Feature Engineering","Hyperparameter Tuning, Airflow, Data Preprocessing, XGBoost, MLflow",0.0793,0,Fraud detection system,DataCamp ML Scientist
U01443,J01443,ML Engineer,Tech Mahindra,"Spark MLlib, XGBoost","Feature Engineering, Docker, XGBoost, Spark MLlib",0.5239,1,Model monitoring dashboard,Machine Learning Certification
U01444,J01444,ML Engineer,Zomato,"Model Evaluation, Feature Engineering, Airflow","TensorFlow, Kubeflow, Model Evaluation, Spark MLlib, Data Preprocessing",0.2516,0,Price prediction engine,DataCamp ML Scientist
U01445,J01445,ML Engineer,Google,"Hyperparameter Tuning, Docker, Kubeflow, Airflow, MLflow, Model Evaluation, Python, Pandas, Statistics","Pandas, Docker, Hyperparameter Tuning, Python, Model Evaluation, Airflow, Statistics",1.0,1,Fraud detection system,Machine Learning Certification
U01446,J01446,ML Engineer,Swiggy,"Feature Engineering, Scikit-learn, Hyperparameter Tuning","XGBoost, Docker, Feature Engineering, Machine Learning",0.3121,0,Price prediction engine,DataCamp ML Scientist
U01447,J01447,ML Engineer,Google,"NumPy, Kubeflow, Airflow, Pandas, Machine Learning","Pandas, Kubeflow, Airflow, Machine Learning",1.0,1,Fraud detection system,AWS ML Specialty
U01448,J01448,ML Engineer,Swiggy,"XGBoost, MLflow","Scikit-learn, Machine Learning, LightGBM, Hyperparameter Tuning, Data Preprocessing, Feature Engineering",0.0791,0,Feature store implementation,Google ML Crash Course
U01449,J01449,ML Engineer,Zoho,"NumPy, MLflow, Spark MLlib, Feature Engineering, Statistics","MLflow, Spark MLlib, Statistics, NumPy",1.0,1,Model monitoring dashboard,AWS ML Specialty
U01450,J01450,ML Engineer,Microsoft,"XGBoost, LightGBM, Pandas","LightGBM, Python, Airflow, Docker, Hyperparameter Tuning, NumPy, A/B Testing",0.2031,0,Fraud detection system,DataCamp ML Scientist
U01451,J01451,ML Engineer,Microsoft,"Docker, Kubeflow, Data Preprocessing, Model Evaluation, Spark MLlib","Model Evaluation, Data Preprocessing, Spark MLlib, Docker",1.0,1,Batch inference pipeline,Coursera ML Specialization
U01452,J01452,ML Engineer,Razorpay,"Spark MLlib, Feature Engineering","Docker, Hyperparameter Tuning, Pandas, Feature Engineering, Scikit-learn, Model Evaluation",0.2143,0,Churn prediction model,DataCamp ML Scientist
U01453,J01453,ML Engineer,Zoho,"Model Evaluation, LightGBM, XGBoost, Feature Engineering","Model Evaluation, Data Preprocessing, XGBoost, LightGBM, Feature Engineering",0.8385,1,Model monitoring dashboard,AWS ML Specialty
U01454,J01454,ML Engineer,Intel,"LightGBM, Python","Pandas, A/B Testing, Data Preprocessing, LightGBM, Spark MLlib, Statistics, Model Training",0.2141,0,Churn prediction model,Coursera ML Specialization
U01455,J01455,ML Engineer,Zomato,"A/B Testing, Python, Feature Engineering, Pandas","Python, Kubeflow, Feature Engineering, Pandas, Data Preprocessing",0.6085,1,Price prediction engine,MLflow Certification
U01456,J01456,ML Engineer,Amazon,"XGBoost, Docker, Kubeflow","Python, Data Preprocessing, XGBoost, Pandas, Model Training, Hyperparameter Tuning",0.1907,0,Ensemble model builder,Coursera ML Specialization
U01457,J01457,ML Engineer,Flipkart,"Docker, NumPy, Kubeflow, LightGBM, Model Evaluation, Statistics, Scikit-learn","Docker, Model Evaluation, LightGBM, Pandas, Kubeflow, NumPy, Scikit-learn",0.9226,1,Ensemble model builder,Machine Learning Certification
U01458,J01458,ML Engineer,Tech Mahindra,"TensorFlow, A/B Testing","Python, NumPy, Airflow, A/B Testing, Statistics",0.2507,0,Price prediction engine,AWS ML Specialty
U01459,J01459,ML Engineer,Swiggy,"Airflow, TensorFlow, Model Evaluation, Feature Engineering, Pandas","Feature Engineering, Docker, Airflow, TensorFlow, Hyperparameter Tuning",0.6434,1,Model monitoring dashboard,MLflow Certification
U01460,J01460,ML Engineer,Cognizant,"Airflow, Feature Engineering, Data Preprocessing","Statistics, Data Preprocessing, Kubeflow, Hyperparameter Tuning",0.306,0,Fraud detection system,Coursera ML Specialization
U01461,J01461,ML Engineer,Flipkart,"A/B Testing, Kubeflow, LightGBM, Spark MLlib, Statistics","Python, Statistics, Pandas, Spark MLlib, A/B Testing",0.669,1,Feature store implementation,Machine Learning Certification
U01462,J01462,ML Engineer,NVIDIA,"XGBoost, Airflow","Feature Engineering, Airflow, Kubeflow, Docker, Statistics, TensorFlow, A/B Testing",0.1576,0,Fraud detection system,MLflow Certification
U01463,J01463,ML Engineer,Google,"Model Training, A/B Testing, Kubeflow, Airflow, TensorFlow, Model Evaluation, Feature Engineering, Pandas, Scikit-learn","Feature Engineering, Airflow, TensorFlow, Model Training, Pandas, Model Evaluation, Scikit-learn",1.0,1,AutoML pipeline,DataCamp ML Scientist
U01464,J01464,ML Engineer,Amazon,"Pandas, Data Preprocessing","Spark MLlib, Feature Engineering, Model Evaluation, Machine Learning, LightGBM, Model Training, Airflow",0.0662,0,Real-time scoring API,MLflow Certification
U01465,J01465,ML Engineer,Zoho,"Model Training, A/B Testing, NumPy, Data Preprocessing, Feature Engineering","Model Training, Feature Engineering, Scikit-learn, A/B Testing, NumPy, Data Preprocessing, Python",0.7603,1,Feature store implementation,AWS ML Specialty
U01466,J01466,ML Engineer,Google,"Docker, MLflow","LightGBM, Feature Engineering, NumPy, Model Evaluation, Scikit-learn",0.0306,0,AutoML pipeline,Coursera ML Specialization
U01467,J01467,ML Engineer,Amazon,"Hyperparameter Tuning, Docker, A/B Testing, LightGBM, Model Evaluation, XGBoost, Statistics","Statistics, LightGBM, Model Evaluation, A/B Testing",1.0,1,Batch inference pipeline,Coursera ML Specialization
U01468,J01468,ML Engineer,IBM,"Python, Docker","Spark MLlib, NumPy, Model Training, Statistics, Hyperparameter Tuning",0.026,0,Fraud detection system,AWS ML Specialty
U01469,J01469,ML Engineer,Freshworks,"LightGBM, TensorFlow, Python, Spark MLlib, Statistics, Machine Learning, Scikit-learn","TensorFlow, Scikit-learn, Model Evaluation, Kubeflow, LightGBM, Statistics",0.7416,1,MLflow experiment tracker,MLflow Certification
U01470,J01470,ML Engineer,Swiggy,"Spark MLlib, Hyperparameter Tuning","TensorFlow, NumPy, LightGBM, Model Training",0.0221,0,Churn prediction model,Google ML Crash Course
U01471,J01471,ML Engineer,Swiggy,"A/B Testing, Kubeflow, Model Evaluation, Feature Engineering, Spark MLlib, Statistics","Model Evaluation, Feature Engineering, Kubeflow, A/B Testing, Spark MLlib",1.0,1,Fraud detection system,DataCamp ML Scientist
U01472,J01472,ML Engineer,Microsoft,"Data Preprocessing, XGBoost, Statistics, Model Evaluation","Pandas, TensorFlow, Scikit-learn, A/B Testing",0.0016,0,Batch inference pipeline,DataCamp ML Scientist
U01473,J01473,ML Engineer,Cognizant,"Model Training, A/B Testing, NumPy, Kubeflow, Airflow, Machine Learning","Feature Engineering, NumPy, Kubeflow, Machine Learning, Airflow",0.8062,1,Fraud detection system,AWS ML Specialty
U01474,J01474,ML Engineer,Swiggy,"Model Evaluation, Docker, Python, Feature Engineering","Hyperparameter Tuning, TensorFlow, Data Preprocessing, Model Training, Spark MLlib, NumPy",0.0287,0,Ensemble model builder,MLflow Certification
U01475,J01475,ML Engineer,Google,"LightGBM, TensorFlow, Spark MLlib, Pandas, Machine Learning","Spark MLlib, LightGBM, TensorFlow, Machine Learning, Pandas",1.0,1,Real-time scoring API,MLflow Certification
U01476,J01476,ML Engineer,Tech Mahindra,"Scikit-learn, Spark MLlib, Pandas","Statistics, Data Preprocessing, Docker, A/B Testing, Pandas",0.2188,0,Real-time scoring API,Machine Learning Certification
U01477,J01477,ML Engineer,IBM,"Docker, MLflow, TensorFlow, Statistics, Machine Learning, Scikit-learn","Docker, MLflow, A/B Testing, Scikit-learn",0.7735,1,Ensemble model builder,DataCamp ML Scientist
U01478,J01478,ML Engineer,Intel,"Scikit-learn, Airflow, Model Evaluation, Hyperparameter Tuning, TensorFlow","Pandas, Model Training, Model Evaluation, Machine Learning, Spark MLlib, Hyperparameter Tuning",0.3538,0,Batch inference pipeline,AWS ML Specialty
U01479,J01479,ML Engineer,Google,"Hyperparameter Tuning, Docker, A/B Testing, LightGBM, Airflow, MLflow, Data Preprocessing, Spark MLlib, XGBoost, Scikit-learn","MLflow, Spark MLlib, Airflow, Scikit-learn, Hyperparameter Tuning, Data Preprocessing, LightGBM",1.0,1,Ensemble model builder,MLflow Certification
U01480,J01480,ML Engineer,Amazon,"Hyperparameter Tuning, TensorFlow, Docker","Machine Learning, Model Evaluation, Airflow, Spark MLlib, Python, LightGBM",0.0027,0,Price prediction engine,Google ML Crash Course
U01481,J01481,ML Engineer,Cognizant,"Model Evaluation, XGBoost, Spark MLlib, Pandas, Python, Statistics","Model Evaluation, Pandas, TensorFlow, Statistics, MLflow",0.6654,1,Churn prediction model,DataCamp ML Scientist
U01482,J01482,ML Engineer,HCL,"Scikit-learn, Python, Statistics, Model Evaluation","Feature Engineering, Kubeflow, TensorFlow, Airflow, A/B Testing",0.0406,0,Model monitoring dashboard,MLflow Certification
U01483,J01483,ML Engineer,HCL,"Docker, A/B Testing, TensorFlow, Spark MLlib, Statistics","Statistics, Data Preprocessing, Machine Learning, Spark MLlib, A/B Testing",0.6135,1,Real-time scoring API,DataCamp ML Scientist
U01484,J01484,ML Engineer,Amazon,"Docker, LightGBM, Kubeflow, XGBoost","Spark MLlib, Python, Data Preprocessing, Airflow, Docker, TensorFlow, Statistics",0.1985,0,MLflow experiment tracker,Google ML Crash Course
U01485,J01485,ML Engineer,Tech Mahindra,"Model Training, Airflow, Model Evaluation, Python, Scikit-learn","Scikit-learn, Airflow, Spark MLlib, Model Evaluation, Python, Model Training, Statistics",0.7523,1,Real-time scoring API,AWS ML Specialty
U01486,J01486,ML Engineer,Flipkart,"Airflow, LightGBM","Docker, Airflow, Feature Engineering, A/B Testing",0.2835,0,Price prediction engine,AWS ML Specialty
U01487,J01487,ML Engineer,Capgemini,"Docker, NumPy, TensorFlow, Model Evaluation, Python, Scikit-learn","Scikit-learn, Model Evaluation, Python, TensorFlow, NumPy, A/B Testing, LightGBM",0.7699,1,Price prediction engine,Machine Learning Certification
U01488,J01488,ML Engineer,Freshworks,"Docker, TensorFlow, Model Evaluation, Python","Data Preprocessing, NumPy, Python, XGBoost, Docker",0.4795,0,Fraud detection system,Machine Learning Certification
U01489,J01489,ML Engineer,Microsoft,"Hyperparameter Tuning, Model Training, LightGBM, Airflow, Model Evaluation, Python","Airflow, Model Evaluation, Model Training, Python, Hyperparameter Tuning, LightGBM",1.0,1,Batch inference pipeline,Google ML Crash Course
U01490,J01490,ML Engineer,HCL,"Spark MLlib, Pandas, MLflow, XGBoost, Data Preprocessing","TensorFlow, A/B Testing, Statistics, Python",0.0706,0,Real-time scoring API,Machine Learning Certification
U01491,J01491,ML Engineer,Infosys,"Docker, Spark MLlib, LightGBM","Spark MLlib, Pandas, LightGBM, Statistics",0.562,1,Batch inference pipeline,Machine Learning Certification
U01492,J01492,ML Engineer,Microsoft,"Python, Statistics, Airflow","TensorFlow, NumPy, Machine Learning, Model Evaluation, Airflow",0.2025,0,Batch inference pipeline,AWS ML Specialty
U01493,J01493,ML Engineer,Flipkart,"Hyperparameter Tuning, Docker, A/B Testing, LightGBM, Data Preprocessing, Airflow, TensorFlow, Feature Engineering, Scikit-learn","LightGBM, Statistics, Feature Engineering, TensorFlow, Airflow, Data Preprocessing, Docker",0.9099,1,Real-time scoring API,AWS ML Specialty
U01494,J01494,ML Engineer,Wipro,"Kubeflow, Spark MLlib","Pandas, Scikit-learn, Docker, TensorFlow, Python, Model Training, NumPy",0.0687,0,Batch inference pipeline,Coursera ML Specialization
U01495,J01495,ML Engineer,Razorpay,"NumPy, Kubeflow, LightGBM, Airflow, TensorFlow, Machine Learning","LightGBM, Python, Airflow, Machine Learning, Kubeflow, TensorFlow, Docker",0.7299,1,MLflow experiment tracker,MLflow Certification
U01496,J01496,ML Engineer,TCS,"Python, Scikit-learn, Feature Engineering, Kubeflow, NumPy","Data Preprocessing, Spark MLlib, Feature Engineering, Pandas, Kubeflow",0.4648,0,MLflow experiment tracker,AWS ML Specialty
U01497,J01497,ML Engineer,NVIDIA,"Hyperparameter Tuning, Model Training, LightGBM, Airflow, TensorFlow, Python, Machine Learning, Scikit-learn","Model Training, TensorFlow, Python, Scikit-learn, LightGBM, XGBoost",0.8533,1,Batch inference pipeline,Machine Learning Certification
U01498,J01498,ML Engineer,Intel,"Machine Learning, Hyperparameter Tuning, Docker, MLflow","NumPy, MLflow, Spark MLlib, Data Preprocessing, LightGBM",0.2559,0,MLflow experiment tracker,DataCamp ML Scientist
U01499,J01499,ML Engineer,Tech Mahindra,"Hyperparameter Tuning, Airflow, Model Evaluation, XGBoost, Pandas","Airflow, Model Evaluation, Hyperparameter Tuning, Pandas",1.0,1,Batch inference pipeline,Coursera ML Specialization
U01500,J01500,ML Engineer,NVIDIA,"Model Training, LightGBM, MLflow","Statistics, Hyperparameter Tuning, Pandas, Spark MLlib, TensorFlow",0.0342,0,Model monitoring dashboard,Coursera ML Specialization
U01501,J01501,ML Engineer,Wipro,"Hyperparameter Tuning, Docker, NumPy, Kubeflow, LightGBM, TensorFlow, Statistics, Scikit-learn","NumPy, Docker, Scikit-learn, LightGBM, Hyperparameter Tuning, Kubeflow, Statistics",1.0,1,Fraud detection system,Coursera ML Specialization
U01502,J01502,ML Engineer,NVIDIA,"Docker, Kubeflow, TensorFlow, Feature Engineering, Model Training","Python, Spark MLlib, TensorFlow, Docker, Scikit-learn",0.4714,0,Real-time scoring API,DataCamp ML Scientist
U01503,J01503,ML Engineer,Intel,"Model Training, Docker, Data Preprocessing, MLflow, Airflow, Spark MLlib, Feature Engineering, Scikit-learn","Docker, Airflow, MLflow, Model Training, Data Preprocessing",1.0,1,AutoML pipeline,MLflow Certification
U01504,J01504,ML Engineer,Zoho,"Statistics, Pandas","MLflow, Pandas, Statistics, Feature Engineering",0.5716,1,Churn prediction model,MLflow Certification
