User_ID,Job_ID,Job_Role,Company,User_Skills,Job_Requirements,Match_Score,Recommended,Projects,Certifications
27169,451,React Developer,Microsoft,"CSS, HTML","C++, HTML, SQL",0.9563263314736672,1,General software project,General tech certification
27170,412,React Developer,Infosys,"JavaScript, HTML, Java, Machine Learning, C++","Python, C++, CSS",0.660613344230856,0,General software project,General tech certification
27171,423,Data Scientist,TCS,"Machine Learning, Data Science","Python, SQL, Data Science, Machine Learning, AI",0.9947534842138503,1,Time series forecasting,Google Data Analytics
27172,316,AI Engineer,Microsoft,"C++, Data Science, Machine Learning, JavaScript, CSS","Java, AI, SQL, CSS, C++",0.490475228710835,0,AI assistant,Deep Learning Specialization
27173,90,AI Engineer,Meta,"C++, HTML, Java","SQL, Machine Learning, Java, HTML",0.5116072686846228,0,GAN project,AI Certification
27174,452,Frontend Developer,Oracle,"JavaScript, AI, Python, CSS","JavaScript, HTML, Data Science",0.6972029859673805,0,E-commerce frontend,Frontend Bootcamp
27175,116,React Developer,Google,"Python, C++","JavaScript, Java, HTML, CSS",0.8433661994976407,1,General software project,General tech certification
27176,241,React Developer,Oracle,"Data Science, Python, HTML, CSS","Python, C++, JavaScript, Data Science, CSS",0.3719610613588215,0,General software project,General tech certification
27177,415,Java Developer,Microsoft,"Data Science, HTML, Machine Learning, C++, SQL","C++, Java",0.9547913105951344,1,Hotel booking system,Java Certification
27178,157,React Developer,Amazon,"JavaScript, HTML, C++, Python, SQL","Java, SQL, HTML, JavaScript",0.2848152348542926,0,General software project,General tech certification
27179,160,React Developer,Google,"Python, AI, Machine Learning, Java","JavaScript, C++, CSS, HTML",0.7247037854245888,0,General software project,General tech certification
27180,106,Data Scientist,DataNest AI,"Python, Data Science","Machine Learning, Python",0.1181680587850045,0,Sentiment analysis,Google Data Analytics
27181,330,Data Scientist,Wipro,"C++, CSS, Data Science, Machine Learning, Python","CSS, HTML, Machine Learning",0.0305874821041117,0,Data visualization dashboard,Coursera ML
27182,452,Data Scientist,Oracle,"Data Science, CSS, AI, HTML, Machine Learning","HTML, AI, Machine Learning",0.817809047738784,1,Data visualization dashboard,Google Data Analytics
27183,467,ML Engineer,Infosys,"JavaScript, Machine Learning, HTML, CSS","AI, JavaScript",0.4989806600511249,0,Feature engineering system,Machine Learning Certification
27184,344,ML Engineer,CodeCraft Labs,"Data Science, Python","HTML, Python, Machine Learning, CSS, SQL",0.6822922730122526,0,Model deployment API,Machine Learning Certification
27185,264,Data Analyst,Microsoft,"Data Science, Machine Learning, CSS, Python, C++","Data Science, Python",0.0214340336798418,0,General software project,General tech certification
27186,333,ML Engineer,Meta,"HTML, SQL, C++","JavaScript, Machine Learning",0.92185756734742,1,Model deployment API,Machine Learning Certification
27187,157,Backend Developer,Infosys,"SQL, C++, Python, CSS","Java, Python",0.9105253745702224,1,File upload system,Node.js Certification
27188,418,Frontend Developer,Accenture,"CSS, C++, Python, AI, HTML","Data Science, SQL, C++, CSS",0.6842200752469302,0,Responsive website,Frontend Bootcamp
27189,156,AI Engineer,Oracle,"C++, Machine Learning","SQL, CSS, Machine Learning, C++",0.4798147782887355,0,GAN project,Deep Learning Specialization
27190,183,AI Engineer,TechNova Solutions,"HTML, CSS","AI, Python, Java",0.0071660158667073,0,Computer vision app,Deep Learning Specialization
27191,452,AI Engineer,Microsoft,"Java, Python, Machine Learning, HTML","HTML, JavaScript, CSS, AI, Data Science",0.3313050356018483,0,Speech recognition system,AI Certification
27192,260,ML Engineer,Google,"AI, HTML","Machine Learning, SQL",0.9459117851687836,1,A/B testing model,Machine Learning Certification
27193,287,Data Scientist,Oracle,"Machine Learning, JavaScript, Data Science, HTML","Data Science, AI, SQL, JavaScript",0.7635163423434596,0,Customer segmentation,Coursera ML
27194,131,React Developer,Meta,"Python, SQL, CSS, Machine Learning","Python, Java, JavaScript, Data Science, HTML",0.1542260651548723,0,General software project,General tech certification
27195,396,Java Developer,TCS,"HTML, SQL","SQL, Java, Data Science, C++",0.382033875048685,0,Java web app,Spring Boot Course
27196,497,React Developer,Meta,"Python, JavaScript, SQL, Data Science","CSS, C++, SQL",0.3944653822754047,0,General software project,General tech certification
27197,237,React Developer,Amazon,"Python, SQL","Data Science, Java, SQL, HTML",0.8652028274314003,1,General software project,General tech certification
27198,494,AI Engineer,Microsoft,"Machine Learning, CSS, SQL, AI","Data Science, JavaScript, AI, C++",0.5946252727940309,0,Object detection system,AI Certification
27199,55,Data Scientist,Wipro,"CSS, HTML, Data Science, AI, SQL","Machine Learning, C++, AI",0.0844922986200299,0,Recommendation system,Coursera ML
27200,153,Data Scientist,IBM,"JavaScript, Java","Machine Learning, HTML, Python",0.8094279297708802,1,Recommendation system,Coursera ML
27201,476,Data Scientist,Amazon,"Java, Python, HTML","C++, AI, Data Science",0.0899284551461518,0,Customer segmentation,Google Data Analytics
27202,268,Data Scientist,DataNest AI,"CSS, AI, Data Science","Machine Learning, AI, HTML",0.091608754812722,0,NLP chatbot,Coursera ML
27203,410,Data Scientist,Wipro,"Machine Learning, HTML","AI, Python, Machine Learning, JavaScript",0.1538352763237841,0,Time series forecasting,Coursera ML
27204,368,Data Scientist,TCS,"HTML, Machine Learning, JavaScript, Data Science, SQL","AI, SQL, Data Science, C++, CSS",0.1011002978904629,0,Fraud detection model,Coursera ML
27205,97,ML Engineer,Amazon,"AI, Java, Python, HTML, JavaScript","Machine Learning, C++, HTML, Java, Data Science",0.6989165970854111,0,Model monitoring system,AWS ML
27206,157,ML Engineer,Amazon,"Java, JavaScript","Data Science, Machine Learning",0.2062540366456412,0,Model monitoring system,Machine Learning Certification
27207,388,ML Engineer,TechNova Solutions,"Data Science, AI, Java, Machine Learning","Machine Learning, HTML",0.2506241076055313,0,Model deployment API,AWS ML
27208,213,Data Scientist,Oracle,"Data Science, JavaScript, Python","Machine Learning, Java, CSS",0.2256566884900348,0,Time series forecasting,Coursera ML
27209,266,ML Engineer,Infosys,"CSS, HTML, AI, Data Science, Machine Learning","Java, HTML, Machine Learning, SQL, Data Science",0.7743509233684769,0,AutoML pipeline,Machine Learning Certification
27210,356,ML Engineer,CodeCraft Labs,"Data Science, HTML, SQL","JavaScript, CSS, Machine Learning",0.5595927795167719,0,Model monitoring system,Machine Learning Certification
27211,128,UI Developer,DataNest AI,"Python, Java, Data Science, Machine Learning","SQL, CSS",0.5092992880411219,0,General software project,General tech certification
27212,388,React Developer,Meta,"C++, Python, Machine Learning","HTML, C++, Python",0.1601174514942677,0,General software project,General tech certification
27213,20,Data Scientist,Meta,"Java, Python, CSS, SQL, Data Science","Machine Learning, JavaScript, Data Science, SQL, Python",0.7839969034322073,0,Sentiment analysis,Coursera ML
27214,52,ML Engineer,DataNest AI,"CSS, Machine Learning, SQL","AI, HTML, Java",0.2023257883123711,0,Feature engineering system,Machine Learning Certification
27215,481,AI Engineer,TechNova Solutions,"Machine Learning, Python, Java, JavaScript, AI","AI, Python, CSS",0.3761666978959036,0,Computer vision app,AI Certification
27216,464,UI Developer,TechNova Solutions,"Machine Learning, Java, HTML, Python","JavaScript, Java, SQL, C++, Python",0.4015577199253889,0,General software project,General tech certification
27217,261,Frontend Developer,Oracle,"AI, C++, JavaScript, CSS, Machine Learning","JavaScript, Data Science, Python, SQL",0.3411000013394903,0,Portfolio website,React Certification
27218,248,Frontend Developer,TCS,"Data Science, Python","Python, Java, CSS",0.9994571034353844,1,E-commerce frontend,React Certification
27219,88,ML Engineer,Accenture,"SQL, JavaScript, Java","C++, Machine Learning, SQL",0.5337985791207267,0,A/B testing model,Machine Learning Certification
27220,279,UI Developer,Meta,"Machine Learning, SQL, AI, JavaScript","CSS, Python",0.6494306642057661,0,General software project,General tech certification
27221,241,ML Engineer,Google,"HTML, CSS, Data Science","C++, JavaScript, SQL, Machine Learning",0.0506838027904541,0,Model deployment API,Machine Learning Certification
27222,83,React Developer,Wipro,"C++, Java, HTML","HTML, JavaScript, Data Science",0.4079729986034082,0,General software project,General tech certification
27223,295,Spring Boot Developer,Accenture,"JavaScript, Data Science, Java, AI, HTML","Java, C++",0.7757615177303837,0,General software project,General tech certification
27224,263,React Developer,IBM,"Machine Learning, C++","HTML, Python, JavaScript",0.0062934662763631,0,General software project,General tech certification
27225,244,Data Scientist,TechNova Solutions,"Machine Learning, Data Science, Java, SQL","Java, HTML, Data Science, AI",0.2039919222928629,0,Customer segmentation,Google Data Analytics
27226,326,ML Engineer,IBM,"AI, SQL","AI, Python, C++",0.2540153267062917,0,Scalable ML system,Machine Learning Certification
27227,71,ML Engineer,TechNova Solutions,"C++, AI, Java, CSS, HTML","AI, HTML",0.2861418083358934,0,Model deployment API,Machine Learning Certification
27228,373,Frontend Developer,TechNova Solutions,"C++, AI, HTML","CSS, C++",0.5674585629176326,0,UI dashboard,Frontend Bootcamp
27229,194,Data Scientist,Wipro,"HTML, AI, Java, JavaScript","C++, AI, Python, JavaScript",0.8448762843945028,1,Data visualization dashboard,Coursera ML
27230,170,UI Developer,Infosys,"SQL, HTML, C++","C++, JavaScript, Python, CSS, Data Science",0.0945637583896382,0,General software project,General tech certification
27231,327,ML Engineer,Accenture,"JavaScript, CSS, HTML, Data Science, Python","Java, AI, CSS, Data Science",0.2677266181585412,0,A/B testing model,Machine Learning Certification
27232,364,Data Scientist,Accenture,"Python, CSS, JavaScript, Machine Learning","Machine Learning, CSS, Data Science, JavaScript, C++",0.0415842737640199,0,Customer segmentation,Coursera ML
27233,220,ML Engineer,Infosys,"Data Science, JavaScript","C++, Machine Learning, SQL",0.3830394656870841,0,A/B testing model,Machine Learning Certification
27234,56,C++ Developer,IBM,"HTML, Machine Learning, SQL, JavaScript, Python","C++, Data Science",0.329169535873804,0,General software project,General tech certification
27235,485,Data Scientist,TechNova Solutions,"Python, CSS","Python, JavaScript, C++, Machine Learning, SQL",0.9073113806277836,1,Customer segmentation,Google Data Analytics
27236,466,AI Engineer,Meta,"Python, Machine Learning, JavaScript","Data Science, AI",0.2030201690837901,0,AI assistant,AI Certification
27237,366,ML Engineer,TCS,"JavaScript, SQL, Java","Java, Data Science, C++, AI",0.4340449709137156,0,A/B testing model,AWS ML
27238,395,Frontend Developer,Oracle,"AI, Python, HTML, Data Science, SQL","C++, CSS, Java, Data Science",0.8392654990143376,1,Responsive website,React Certification
27239,135,AI Engineer,TechNova Solutions,"Machine Learning, Data Science, Python, AI","JavaScript, HTML, C++, AI",0.6181283817241878,0,GAN project,AI Certification
27240,454,ML Engineer,IBM,"SQL, JavaScript, Java, C++, HTML","C++, SQL, Machine Learning, JavaScript",0.2616665777101199,0,ML pipeline,AWS ML
27241,199,Data Scientist,TechNova Solutions,"Data Science, AI, C++, JavaScript","C++, AI, Machine Learning",0.6887723446888341,0,Data visualization dashboard,Google Data Analytics
27242,137,UI Developer,Infosys,"Java, Data Science, AI","C++, CSS",0.0537498207072956,0,General software project,General tech certification
27243,405,BI Analyst,CodeCraft Labs,"SQL, Python, C++, Machine Learning, HTML","Python, SQL",0.4531992421653306,0,General software project,General tech certification
27244,270,UI Developer,Amazon,"JavaScript, Data Science","JavaScript, Python, CSS, C++",0.2214582042183425,0,General software project,General tech certification
27245,469,Data Scientist,Microsoft,"SQL, Python, JavaScript","HTML, C++, Data Science, SQL, Machine Learning",0.4852728260404766,0,Time series forecasting,Google Data Analytics
27246,102,ML Engineer,Accenture,"Java, HTML, AI","Java, AI, CSS, HTML, Data Science",0.0357666744185352,0,Recommendation engine,AWS ML
27247,376,Data Scientist,Oracle,"Java, SQL, Data Science","JavaScript, Machine Learning, Java, SQL",0.7832231064952814,0,Sentiment analysis,Google Data Analytics
27248,289,ML Engineer,TCS,"Machine Learning, JavaScript, HTML","SQL, Python, AI",0.791592587656253,0,Model deployment API,AWS ML
27249,365,Data Scientist,TCS,"HTML, SQL, Data Science, C++","SQL, Java, CSS, AI, JavaScript",0.2714968111494094,0,ML prediction system,Google Data Analytics
27250,303,Java Developer,Accenture,"CSS, Java, Machine Learning, Data Science","Python, SQL, Java",0.3444141792641371,0,Hotel booking system,Java Certification
27251,251,Frontend Developer,Infosys,"AI, SQL, Machine Learning, HTML, JavaScript","Data Science, Python, HTML",0.7386433036873892,0,Landing page,Frontend Bootcamp
27252,317,React Developer,CodeCraft Labs,"C++, HTML, Python, Java","Java, JavaScript, CSS",0.5520769936404013,0,General software project,General tech certification
27253,264,AI Engineer,Microsoft,"C++, HTML","AI, JavaScript, Java, SQL",0.5847513399590687,0,GAN project,AI Certification
27254,260,AI Engineer,TCS,"Java, Data Science, CSS, C++, HTML","Java, Machine Learning, Python, CSS, JavaScript",0.0938351877146088,0,Reinforcement learning agent,Deep Learning Specialization
27255,326,ML Engineer,Amazon,"C++, Python, HTML","HTML, JavaScript, AI",0.5228008106233363,0,Model deployment API,AWS ML
27256,37,Data Scientist,DataNest AI,"Data Science, C++, Machine Learning, HTML","Data Science, AI",0.0792783189333046,0,Recommendation system,Google Data Analytics
27257,310,Frontend Developer,IBM,"Python, Data Science, JavaScript, CSS, Java","CSS, Data Science, Java, HTML, Python",0.0559939633089709,0,React web app,Frontend Bootcamp
27258,482,AI Engineer,Microsoft,"JavaScript, Machine Learning, Java, C++","JavaScript, AI, CSS",0.3331491977275185,0,Object detection system,Deep Learning Specialization
27259,120,ML Engineer,Microsoft,"CSS, Python, AI","JavaScript, CSS, C++, Machine Learning",0.1906095968917655,0,Feature engineering system,Machine Learning Certification
27260,37,Data Scientist,Microsoft,"AI, C++, HTML","Machine Learning, AI, Java, Data Science",0.9798791419642277,1,Data visualization dashboard,Google Data Analytics
27261,95,ML Engineer,Wipro,"SQL, Machine Learning, CSS","Python, Machine Learning, SQL",0.4722600238544709,0,Model monitoring system,AWS ML
27262,136,Frontend Developer,Infosys,"SQL, JavaScript, CSS, AI","Java, JavaScript, HTML, C++",0.5035882026071853,0,E-commerce frontend,React Certification
27263,64,Data Scientist,Infosys,"JavaScript, SQL","AI, SQL, CSS",0.7515257022733726,0,Fraud detection model,Coursera ML
27264,219,Data Scientist,Infosys,"Data Science, Java, Machine Learning, CSS","CSS, AI, SQL, HTML, Data Science",0.9720545787833902,1,Time series forecasting,Google Data Analytics
27265,321,ML Engineer,TCS,"Data Science, CSS, Python, C++","Machine Learning, Data Science, JavaScript, CSS",0.7878889735492707,0,A/B testing model,AWS ML
27266,183,Frontend Developer,Google,"HTML, Java, C++","Python, Java, CSS, HTML",0.8259230686567814,1,React web app,Frontend Bootcamp
27267,431,AI Engineer,Wipro,"SQL, JavaScript, Data Science","AI, Machine Learning, Python, C++",0.4572747832848262,0,Object detection system,Deep Learning Specialization
27268,185,ML Engineer,TCS,"CSS, HTML, C++, AI, Data Science","Java, Machine Learning, Data Science, Python, CSS",0.2806166717656284,0,Model monitoring system,AWS ML
27269,485,ML Engineer,Meta,"Machine Learning, JavaScript","C++, JavaScript, Machine Learning, HTML, CSS",0.9878462857601028,1,Model monitoring system,Machine Learning Certification
27270,371,ML Engineer,Meta,"JavaScript, Java, C++, SQL, Data Science","Data Science, AI",0.1399274125986745,0,AutoML pipeline,AWS ML
27271,453,UI Developer,Google,"Data Science, Machine Learning, CSS, JavaScript","Data Science, HTML",0.2313932031886767,0,General software project,General tech certification
27272,398,React Developer,Microsoft,"CSS, HTML, JavaScript","JavaScript, Python",0.2016146537803369,0,General software project,General tech certification
27273,344,AI Engineer,Meta,"SQL, CSS","AI, Java, HTML, CSS",0.8998084608538972,1,Object detection system,AI Certification
27274,28,Data Scientist,TCS,"Java, JavaScript, HTML, Machine Learning, Data Science","Java, Machine Learning, Python",0.6634193022497489,0,NLP chatbot,Coursera ML
27275,330,Data Scientist,Google,"HTML, Machine Learning, C++, Python","CSS, Machine Learning",0.2828659687555919,0,Time series forecasting,Google Data Analytics
27276,358,AI Engineer,Microsoft,"AI, SQL, JavaScript, Data Science, Python","AI, Python, Java, HTML, Machine Learning",0.6462833860370749,0,AI assistant,Deep Learning Specialization
27277,390,AI Engineer,TechNova Solutions,"C++, SQL, HTML","Python, AI, Data Science, HTML",0.1387898011802203,0,GAN project,Deep Learning Specialization
27278,456,AI Engineer,CodeCraft Labs,"CSS, Python","C++, Java, AI",0.5056306253531231,0,Image classifier,Deep Learning Specialization
27279,46,UI Developer,Google,"C++, AI, JavaScript","Java, HTML",0.1333952856575045,0,General software project,General tech certification
27280,346,Data Scientist,Infosys,"Java, SQL, HTML, CSS, Python","Data Science, HTML, Machine Learning",0.3484015495675812,0,Sentiment analysis,Google Data Analytics
27281,73,AI Engineer,Oracle,"Java, CSS, SQL","AI, Python, Java, SQL",0.197141354506699,0,Reinforcement learning agent,AI Certification
27282,368,AI Engineer,TechNova Solutions,"CSS, Java, AI, SQL, HTML","C++, AI, Data Science, SQL, Python",0.2859665624454951,0,AI assistant,AI Certification
27283,61,ML Engineer,TCS,"Python, HTML","JavaScript, Machine Learning, AI",0.2985596789885023,0,A/B testing model,Machine Learning Certification
27284,421,Systems Engineer,DataNest AI,"AI, Machine Learning","C++, Python",0.0929825677377617,0,General software project,General tech certification
27285,156,React Developer,Meta,"AI, Java, Machine Learning","Java, CSS",0.2904378357635891,0,General software project,General tech certification
27286,24,Frontend Developer,CodeCraft Labs,"Java, AI","CSS, SQL, JavaScript",0.8046246297610501,1,UI dashboard,React Certification
27287,463,UI Developer,CodeCraft Labs,"SQL, AI, CSS, JavaScript","HTML, JavaScript, Data Science",0.7667684857576325,0,General software project,General tech certification
27288,64,UI Developer,TCS,"HTML, AI","JavaScript, SQL, HTML, Python, Data Science",0.4664143469977393,0,General software project,General tech certification
27289,281,Frontend Developer,Oracle,"SQL, AI, Java","CSS, Data Science",0.6154112193534903,0,Responsive website,Frontend Bootcamp
27290,441,Data Scientist,Wipro,"Data Science, CSS","Data Science, CSS, Python, SQL, Machine Learning",0.768188295499227,0,Fraud detection model,Coursera ML
27291,102,ML Engineer,Google,"SQL, CSS, HTML, JavaScript, Java","SQL, Java, Machine Learning, C++",0.6620069228518284,0,Model deployment API,AWS ML
27292,14,AI Engineer,Meta,"Java, CSS, SQL, JavaScript, Python","Python, AI, SQL, CSS",0.185471813680876,0,AI assistant,Deep Learning Specialization
27293,162,AI Engineer,DataNest AI,"Machine Learning, C++, Data Science, AI","Data Science, SQL, AI, Java",0.3669071356162248,0,AI assistant,Deep Learning Specialization
27294,471,ML Engineer,Google,"C++, JavaScript, Machine Learning, Data Science, Python","JavaScript, AI, Data Science",0.8312345292799221,1,A/B testing model,AWS ML
27295,495,AI Engineer,TCS,"C++, Machine Learning, Java, JavaScript","JavaScript, SQL, Machine Learning",0.0524913750718445,0,Image classifier,Deep Learning Specialization
27296,200,Data Scientist,TCS,"AI, Python, SQL, Java, Data Science","C++, AI",0.851129227070673,1,Customer segmentation,Coursera ML
27297,125,UI Developer,Wipro,"SQL, HTML, C++, CSS, AI","C++, HTML, Data Science",0.4496509667711772,0,General software project,General tech certification
27298,380,Data Scientist,Microsoft,"C++, SQL, Machine Learning","AI, CSS, Java",0.0375912712580068,0,Data visualization dashboard,Coursera ML
27299,143,Data Scientist,CodeCraft Labs,"HTML, Python, Java, CSS, Data Science","Machine Learning, Data Science",0.7435280960514105,0,Data visualization dashboard,Coursera ML
27300,288,ML Engineer,Microsoft,"Python, JavaScript, AI, SQL","JavaScript, AI, Python, Java",0.953127323844964,1,ML pipeline,Machine Learning Certification
27301,70,Systems Engineer,Google,"Java, C++","SQL, C++",0.8009099673386427,1,General software project,General tech certification
27302,290,UI Developer,IBM,"Machine Learning, AI, Python, JavaScript","JavaScript, C++, Data Science",0.2880935147090416,0,General software project,General tech certification
27303,383,ML Engineer,IBM,"HTML, Java, CSS, Machine Learning, AI","CSS, AI, Data Science, C++, HTML",0.3406334842686515,0,AutoML pipeline,Machine Learning Certification
27304,323,Frontend Developer,DataNest AI,"SQL, CSS, AI","CSS, Data Science",0.5185062704227457,0,UI dashboard,React Certification
27305,273,Frontend Developer,Meta,"C++, HTML","Data Science, CSS",0.0266664844671482,0,Admin panel UI,Frontend Bootcamp
27306,156,Data Scientist,CodeCraft Labs,"HTML, SQL, CSS, C++","Machine Learning, HTML, CSS",0.8702293250358312,1,Recommendation system,Coursera ML
27307,276,Backend Developer,TCS,"JavaScript, SQL","Python, Java",0.7611048446642369,0,REST API system,Node.js Certification
27308,334,React Developer,Accenture,"JavaScript, Data Science","SQL, CSS",0.9029554473289024,1,General software project,General tech certification
27309,463,AI Engineer,TCS,"HTML, AI, Java","AI, Data Science, C++, JavaScript, HTML",0.0391980572754143,0,Computer vision app,Deep Learning Specialization
27310,405,Frontend Developer,Accenture,"Machine Learning, AI, HTML, JavaScript","CSS, Java",0.0086111595027295,0,Portfolio website,React Certification
27311,64,ML Engineer,Infosys,"C++, Java, SQL, Data Science, AI","CSS, JavaScript, Java, C++, AI",0.9784871732227488,1,A/B testing model,Machine Learning Certification
27312,173,AI Engineer,Meta,"C++, Machine Learning, HTML","Machine Learning, JavaScript, AI, Python, Java",0.4757083766608035,0,Deep learning model,Deep Learning Specialization
27313,212,React Developer,Oracle,"Data Science, AI, C++","JavaScript, SQL, CSS",0.8151316718443274,1,General software project,General tech certification
27314,148,ML Engineer,Google,"C++, Python, SQL, Java, Machine Learning","Machine Learning, Java, C++, AI, JavaScript",0.1042623464992724,0,Feature engineering system,Machine Learning Certification
27315,416,AI Engineer,Google,"C++, SQL","HTML, Data Science, AI",0.4193467812784173,0,Object detection system,Deep Learning Specialization
27316,268,Data Scientist,CodeCraft Labs,"Python, Machine Learning","Python, AI, Data Science, Java",0.0839438404356875,0,Fraud detection model,Coursera ML
27317,486,Data Scientist,Google,"Python, C++, Machine Learning, JavaScript","CSS, Machine Learning, SQL, HTML",0.9548084911661666,1,Time series forecasting,Google Data Analytics
27318,291,UI Developer,DataNest AI,"AI, Data Science","Data Science, Python, HTML",0.5613472933653606,0,General software project,General tech certification
27319,65,AI Engineer,TechNova Solutions,"Java, CSS, Machine Learning, Python, JavaScript","AI, Python",0.0524563103582097,0,Computer vision app,Deep Learning Specialization
27320,380,Data Scientist,Accenture,"Python, Machine Learning, Data Science, SQL, HTML","C++, Java, Machine Learning",0.5311297523981187,0,Time series forecasting,Coursera ML
27321,25,Data Analyst,Amazon,"Python, JavaScript, C++, Data Science, Machine Learning","Python, SQL",0.942592602407702,1,General software project,General tech certification
27322,379,Data Scientist,Microsoft,"AI, Java, SQL","JavaScript, CSS, AI, SQL, Data Science",0.4667271755261414,0,Time series forecasting,Coursera ML
27323,484,UI Developer,DataNest AI,"C++, Machine Learning, AI, CSS, Data Science","JavaScript, C++",0.1345686658199419,0,General software project,General tech certification
27324,442,ML Engineer,Wipro,"C++, AI, JavaScript, HTML","HTML, Python, Machine Learning",0.2258128883255025,0,Model monitoring system,AWS ML
27325,192,ML Engineer,IBM,"Data Science, HTML, AI","Machine Learning, JavaScript, C++, AI, Python",0.025097385393358,0,Feature engineering system,Machine Learning Certification
27326,396,Data Scientist,DataNest AI,"Data Science, Java, C++","JavaScript, HTML, CSS, Machine Learning",0.8835264913217599,1,Recommendation system,Google Data Analytics
27327,463,Data Analyst,Amazon,"HTML, CSS, C++, AI, Java","Data Science, Python",0.1561527464237408,0,General software project,General tech certification
27328,81,Data Scientist,Meta,"SQL, AI, HTML, Python, Java","JavaScript, AI",0.8961608996203586,1,ML prediction system,Google Data Analytics
27329,447,ML Engineer,Oracle,"Java, C++, CSS, Python, AI","Data Science, AI, Machine Learning, Python, SQL",0.8934013790014025,1,Feature engineering system,Machine Learning Certification
27330,17,UI Developer,Microsoft,"SQL, CSS, HTML, Python, C++","CSS, Data Science, Java, Python, SQL",0.3721056247350396,0,General software project,General tech certification
27331,478,Data Scientist,Meta,"Python, Machine Learning, HTML, JavaScript, Java","Machine Learning, HTML, Java, AI",0.68553026924399,0,Fraud detection model,Google Data Analytics
27332,246,AI Engineer,Infosys,"C++, SQL, HTML, Python","HTML, C++, Machine Learning, CSS, JavaScript",0.3959363058477172,0,Speech recognition system,AI Certification
27333,465,Data Scientist,Accenture,"SQL, Data Science, Java","Machine Learning, Java",0.7802364362899732,0,ML prediction system,Coursera ML
27334,201,Data Scientist,Google,"CSS, SQL, Java","JavaScript, Machine Learning, HTML, Data Science",0.9433692641206588,1,ML prediction system,Coursera ML
27335,120,AI Engineer,Accenture,"SQL, JavaScript, CSS, Data Science","Machine Learning, HTML, C++",0.3897641131681599,0,AI assistant,Deep Learning Specialization
27336,443,React Developer,Meta,"CSS, Java","CSS, Java, Data Science, HTML",0.3921569369210066,0,General software project,General tech certification
27337,386,ML Engineer,CodeCraft Labs,"C++, Data Science, AI, Python","HTML, Machine Learning, CSS, Java",0.6877517783135476,0,Scalable ML system,AWS ML
27338,467,ML Engineer,Accenture,"C++, Java, HTML, AI, CSS","CSS, AI, Python, Data Science, HTML",0.1603426207079489,0,Recommendation engine,Machine Learning Certification
27339,317,ML Engineer,DataNest AI,"HTML, CSS, Machine Learning, JavaScript","CSS, AI, Java, SQL",0.4109327205934893,0,AutoML pipeline,AWS ML
27340,61,ML Engineer,IBM,"Data Science, JavaScript, C++","Data Science, Python, Machine Learning, SQL, AI",0.5457840650434835,0,A/B testing model,AWS ML
27341,87,UI Developer,Accenture,"AI, C++, CSS, Machine Learning","HTML, SQL, Python, C++, Data Science",0.5194304357739837,0,General software project,General tech certification
27342,400,AI Engineer,Accenture,"CSS, HTML, Python, Java, SQL","C++, AI, Java",0.0381913912087563,0,Speech recognition system,Deep Learning Specialization
27343,298,AI Engineer,Microsoft,"HTML, Python, SQL","HTML, AI, SQL, C++, CSS",0.6362704331499568,0,Object detection system,Deep Learning Specialization
27344,246,Data Scientist,Infosys,"CSS, Data Science","AI, Machine Learning, SQL",0.1289191553799299,0,Customer segmentation,Google Data Analytics
27345,259,AI Engineer,Oracle,"CSS, SQL","HTML, SQL, Machine Learning, C++, JavaScript",0.4235818170652895,0,Speech recognition system,Deep Learning Specialization
27346,278,Data Scientist,Microsoft,"Python, Java","Machine Learning, Data Science, CSS, Java",0.1521709715193683,0,Time series forecasting,Google Data Analytics
27347,133,AI Engineer,DataNest AI,"SQL, Data Science","JavaScript, Machine Learning",0.0864512606193916,0,Reinforcement learning agent,Deep Learning Specialization
27348,58,Data Scientist,Google,"CSS, Data Science, SQL, AI, Python","Java, Machine Learning, AI",0.0782142528753089,0,Time series forecasting,Google Data Analytics
27349,40,React Developer,IBM,"CSS, Data Science, AI","JavaScript, Python, HTML, Java",0.9723692495017474,1,General software project,General tech certification
27350,290,AI Engineer,Oracle,"SQL, C++, Java","JavaScript, Machine Learning, AI, Data Science, CSS",0.3175079400588378,0,Speech recognition system,Deep Learning Specialization
27351,52,Frontend Developer,DataNest AI,"CSS, Java, C++","CSS, Python",0.3801799266385718,0,Portfolio website,Frontend Bootcamp
27352,267,ML Engineer,Amazon,"C++, Machine Learning","JavaScript, Python, AI, Machine Learning, Java",0.7727702310129073,0,Scalable ML system,AWS ML
27353,323,AI Engineer,IBM,"HTML, SQL","CSS, AI, Data Science, C++, JavaScript",0.5739537526094939,0,Deep learning model,AI Certification
27354,49,Frontend Developer,IBM,"Python, SQL, JavaScript, AI, Java","Python, CSS, C++, HTML",0.6617752920132713,0,Chat UI,Frontend Bootcamp
27355,65,Data Scientist,Microsoft,"Python, Java, Data Science, HTML","CSS, AI",0.1910319074037119,0,Time series forecasting,Coursera ML
27356,475,AI Engineer,TechNova Solutions,"AI, CSS, C++, Data Science","JavaScript, Machine Learning",0.3684190046060336,0,Image classifier,Deep Learning Specialization
27357,375,AI Engineer,CodeCraft Labs,"SQL, Python, Machine Learning","JavaScript, AI, SQL",0.1571244428775623,0,Object detection system,Deep Learning Specialization
27358,457,Data Scientist,CodeCraft Labs,"Python, HTML, Machine Learning","CSS, AI, SQL",0.8863277774272802,1,Recommendation system,Coursera ML
