User_ID,Job_ID,Job_Role,Company,User_Skills,Job_Requirements,Match_Score,Recommended
26402.0,389.0,ML Engineer,IBM,"CSS, AI, Python","Machine Learning, AI, C++",0.5231254190366309,0
26403.0,484.0,ML Engineer,TechNova Solutions,"SQL, HTML","Machine Learning, JavaScript, AI",0.7019967535178201,0
26404.0,173.0,AI Engineer,Meta,"SQL, CSS, Python, Machine Learning","C++, AI, Data Science, Machine Learning, Python",0.5980252885787273,0
26405.0,441.0,Data Scientist,IBM,"JavaScript, AI","HTML, Machine Learning, C++, SQL, JavaScript",0.6014474957694285,0
26406.0,44.0,React Developer,CodeCraft Labs,"AI, HTML, Machine Learning","HTML, Python, CSS, JavaScript, Data Science",0.0816440238836148,0
26407.0,285.0,ML Engineer,TechNova Solutions,"Data Science, HTML, JavaScript","Java, Machine Learning, Data Science, SQL, C++",0.3608085376461082,0
26408.0,208.0,React Developer,Accenture,"AI, Machine Learning, SQL","Python, SQL, JavaScript, Data Science",0.8344805868528169,1
26409.0,35.0,Frontend Developer,Microsoft,"SQL, C++","HTML, C++, JavaScript, Data Science",0.242207282446092,0
26410.0,46.0,Systems Engineer,Accenture,"HTML, SQL, JavaScript, Java","C++, SQL",0.8543011694340996,1
26411.0,319.0,Frontend Developer,TCS,"Machine Learning, Data Science, C++","JavaScript, C++, Data Science, Java, HTML",0.5400071424142839,0
26412.0,114.0,Data Scientist,CodeCraft Labs,"Machine Learning, AI, HTML, SQL","SQL, HTML, JavaScript, Machine Learning, CSS",0.3753873903365239,0
26413.0,84.0,React Developer,CodeCraft Labs,"CSS, SQL, Java, HTML, C++","Python, HTML, JavaScript, CSS, SQL",0.443144085797679,0
26414.0,120.0,Data Scientist,DataNest AI,"JavaScript, HTML, Python","HTML, Machine Learning, CSS",0.6836302108988711,0
26415.0,243.0,UI Developer,IBM,"Data Science, Python, JavaScript, HTML, Machine Learning","HTML, Data Science, CSS",0.8280318869456623,1
26416.0,37.0,Data Scientist,TechNova Solutions,"SQL, CSS, Java, C++, Machine Learning","HTML, AI, Java, Python",0.0145680725277321,0
26417.0,235.0,ML Engineer,Microsoft,"C++, Machine Learning, CSS, JavaScript","CSS, Machine Learning, HTML, Python, Java",0.4256067782979283,0
26418.0,446.0,React Developer,Oracle,"HTML, SQL, Data Science, AI","Python, SQL, C++, JavaScript, CSS",0.5105313582040134,0
26419.0,138.0,ML Engineer,Wipro,"Python, C++, Data Science, JavaScript, AI","AI, Java",0.6126502015682266,0
26420.0,355.0,React Developer,Meta,"JavaScript, CSS","Data Science, CSS, Java, C++, JavaScript",0.3725040257670541,0
26421.0,469.0,AI Engineer,Google,"C++, Data Science, HTML","C++, Data Science, SQL, AI",0.107457536524906,0
26422.0,127.0,Frontend Developer,Accenture,"HTML, SQL","CSS, Java",0.6098026989111529,0
26423.0,202.0,C++ Developer,Google,"SQL, C++, Data Science, JavaScript","Data Science, C++",0.9241093160623152,1
26424.0,237.0,AI Engineer,Google,"HTML, Machine Learning, JavaScript","CSS, AI",0.9578340689035536,1
26425.0,430.0,React Developer,Google,"CSS, Python, SQL, HTML, Machine Learning","C++, JavaScript",0.40769419627948,0
26426.0,237.0,AI Engineer,Accenture,"Data Science, AI, C++, SQL, Java","SQL, CSS, AI, Machine Learning, Data Science",0.5840378881432924,0
26427.0,344.0,AI Engineer,IBM,"Java, Data Science","HTML, JavaScript, SQL, Python, Machine Learning",0.525850121849073,0
26428.0,393.0,Data Scientist,Wipro,"HTML, Data Science, AI","Data Science, Python, AI, JavaScript",0.6980618597302601,0
26429.0,474.0,ML Engineer,Meta,"CSS, C++, Data Science, SQL","AI, JavaScript, SQL",0.0459014060731465,0
26430.0,140.0,Frontend Developer,TCS,"Python, HTML, CSS, SQL","CSS, Python, HTML, C++",0.667891142905987,0
26431.0,217.0,Data Analyst,Google,"C++, Data Science","SQL, Data Science",0.8483460882633613,1
26432.0,476.0,React Developer,Amazon,"JavaScript, Java","HTML, Java, SQL, CSS, C++",0.3515533327149241,0
26433.0,281.0,UI Developer,Oracle,"CSS, Machine Learning, HTML","Data Science, HTML",0.7074597472069156,0
26434.0,217.0,ML Engineer,DataNest AI,"JavaScript, C++","Python, AI, CSS",0.7839424372730889,0
26435.0,486.0,Data Scientist,Oracle,"AI, CSS, SQL","Machine Learning, Data Science",0.2759519366191624,0
26436.0,324.0,ML Engineer,TechNova Solutions,"HTML, Data Science","C++, Data Science, JavaScript, CSS, Machine Learning",0.4286550429868425,0
26437.0,458.0,AI Engineer,Wipro,"Machine Learning, HTML, Python","JavaScript, Machine Learning, CSS, C++, AI",0.3848092156856497,0
26438.0,132.0,C++ Developer,Infosys,"Data Science, AI, CSS, SQL, Python","Python, C++",0.0084543624425796,0
26439.0,215.0,Backend Developer,Meta,"Python, C++, JavaScript, Machine Learning","Java, SQL, C++",0.92607276098606,1
26440.0,467.0,Spring Boot Developer,Meta,"Machine Learning, CSS, SQL, C++","Python, C++, Java, SQL",0.3877919527334488,0
26441.0,171.0,Frontend Developer,DataNest AI,"Java, JavaScript, HTML, Data Science, Python","SQL, Python, Java, CSS",0.6865812012334916,0
26442.0,304.0,Data Scientist,Microsoft,"Data Science, Java, CSS","HTML, Python, Machine Learning, CSS, AI",0.3488313884306941,0
26443.0,328.0,React Developer,TCS,"Java, Data Science, C++, Python","Data Science, CSS",0.9068159650812352,1
26444.0,304.0,UI Developer,Infosys,"Java, JavaScript","Data Science, HTML, Python",0.1866100642122554,0
26445.0,458.0,Frontend Developer,Wipro,"C++, SQL, Machine Learning, Python","Python, CSS",0.4930202515162517,0
26446.0,278.0,Spring Boot Developer,Infosys,"C++, AI, JavaScript, SQL, CSS","Java, SQL",0.8455574186560896,1
26447.0,211.0,UI Developer,Oracle,"SQL, CSS, Java, JavaScript","C++, JavaScript",0.2335135862999479,0
26448.0,301.0,Data Scientist,CodeCraft Labs,"JavaScript, C++, Java","Python, Machine Learning, SQL, HTML",0.3814798851102032,0
26449.0,304.0,UI Developer,IBM,"JavaScript, Machine Learning, AI, CSS","HTML, Java, Python",0.2480251898635411,0
26450.0,18.0,Data Scientist,Google,"Data Science, JavaScript, Java, Machine Learning","Python, HTML, Java, Machine Learning",0.4503418743733984,0
26451.0,473.0,Data Scientist,Wipro,"CSS, AI, SQL, HTML, Machine Learning","AI, JavaScript, Machine Learning",0.0511638133074643,0
26452.0,106.0,ML Engineer,TechNova Solutions,"SQL, AI, HTML","AI, Python, Java, C++",0.5592474946001631,0
26453.0,228.0,React Developer,Oracle,"Python, CSS, Java, AI","JavaScript, HTML, C++",0.3020305890103973,0
26454.0,380.0,ML Engineer,CodeCraft Labs,"AI, Data Science, Python","Python, AI, C++, Machine Learning",0.3431024806472023,0
26455.0,364.0,Data Scientist,IBM,"Java, HTML, AI","CSS, AI, Java, SQL",0.948773292133322,1
26456.0,62.0,Systems Engineer,TCS,"SQL, Data Science","SQL, C++",0.4280257400734724,0
26457.0,27.0,AI Engineer,Amazon,"C++, CSS, Machine Learning, HTML","SQL, AI, Java, Python, C++",0.0779790562981488,0
26458.0,127.0,AI Engineer,IBM,"AI, JavaScript, HTML","AI, HTML, C++",0.0389334137051285,0
26459.0,75.0,Data Scientist,IBM,"HTML, Java, AI, Data Science, Machine Learning","Machine Learning, Java, Data Science",0.1083506772926327,0
26460.0,84.0,ML Engineer,Amazon,"Machine Learning, Data Science, JavaScript","CSS, HTML, SQL, AI, Java",0.2918415581466281,0
26461.0,353.0,ML Engineer,Meta,"HTML, Data Science, Python, C++","CSS, AI, Machine Learning",0.9661430419985956,1
26462.0,59.0,Data Analyst,IBM,"SQL, CSS, JavaScript, HTML","Data Science, SQL",0.1866895010078566,0
26463.0,392.0,Data Scientist,IBM,"CSS, Data Science, AI, Python","C++, Machine Learning, Java",0.4624773355193261,0
26464.0,258.0,Data Scientist,Oracle,"C++, HTML, Data Science","Machine Learning, AI",0.6794489121249465,0
26465.0,138.0,AI Engineer,Accenture,"C++, Python, AI, SQL","Java, Machine Learning",0.0076366592466962,0
26466.0,235.0,ML Engineer,Amazon,"Java, C++, HTML","AI, SQL",0.4324091733921268,0
26467.0,35.0,UI Developer,Infosys,"C++, Java, HTML, AI, Data Science","SQL, HTML, CSS",0.5708390006293093,0
26468.0,448.0,AI Engineer,TechNova Solutions,"SQL, AI, Data Science, JavaScript","AI, C++, SQL, CSS, Machine Learning",0.4311633856312907,0
26469.0,54.0,UI Developer,Accenture,"Java, AI, SQL","HTML, SQL, CSS, Java, Python",0.5806304174732215,0
26470.0,382.0,Backend Developer,Oracle,"Machine Learning, AI, SQL, JavaScript, Data Science","Data Science, Java, C++",0.0743742883786972,0
26471.0,140.0,Data Scientist,DataNest AI,"SQL, HTML, Java, Python","CSS, SQL, AI, HTML, Data Science",0.6857587767107907,0
26472.0,246.0,Frontend Developer,TechNova Solutions,"AI, C++, Data Science, Python, CSS","JavaScript, HTML",0.7150398179344025,0
26473.0,9.0,Data Scientist,CodeCraft Labs,"CSS, AI, C++, Java, Python","C++, Java, Machine Learning, HTML",0.4422847425558013,0
26474.0,134.0,Backend Developer,Infosys,"Machine Learning, Data Science, JavaScript, Python, C++","Python, Data Science, Java",0.4558843748079114,0
26475.0,497.0,ML Engineer,Accenture,"HTML, AI, C++","C++, AI, Java, HTML, JavaScript",0.834868052698528,1
26476.0,228.0,React Developer,Accenture,"SQL, JavaScript","CSS, Java, JavaScript, Python",0.8153060630782203,1
26477.0,378.0,BI Analyst,Microsoft,"JavaScript, Machine Learning, SQL","Data Science, SQL",0.280453147282608,0
26478.0,123.0,ML Engineer,Accenture,"Python, HTML, Machine Learning, AI","SQL, C++, Java, AI, Python",0.7265388833828517,0
26479.0,153.0,React Developer,Accenture,"C++, JavaScript","CSS, SQL, Python",0.1624939940919133,0
26480.0,122.0,Data Scientist,Meta,"AI, Java, Python, CSS","Data Science, AI, Python, Machine Learning, SQL",0.8165960258523233,1
26481.0,265.0,AI Engineer,Infosys,"HTML, Java, Python, CSS, SQL","Machine Learning, CSS, JavaScript",0.139265696194883,0
26482.0,473.0,ML Engineer,Wipro,"Python, CSS","HTML, Machine Learning, Data Science, SQL",0.2095035015055173,0
26483.0,359.0,Frontend Developer,TCS,"C++, AI, CSS, Python, Java","Java, SQL, HTML",0.9371494196337952,1
26484.0,2.0,AI Engineer,CodeCraft Labs,"AI, Data Science, C++, SQL, Python","AI, Java, SQL, Data Science, JavaScript",0.4293417549890442,0
26485.0,324.0,Data Scientist,Meta,"CSS, Data Science, Python, SQL, Java","SQL, Machine Learning, AI",0.2722852395365286,0
26486.0,28.0,ML Engineer,Google,"CSS, Data Science, JavaScript","CSS, Python, Machine Learning",0.0432650349992232,0
26487.0,444.0,Frontend Developer,CodeCraft Labs,"Machine Learning, Java, AI, HTML, CSS","CSS, C++, HTML",0.8787311510401815,1
26488.0,170.0,ML Engineer,Infosys,"AI, SQL, C++","HTML, AI, Machine Learning, SQL",0.2379381105784639,0
26489.0,499.0,React Developer,Wipro,"JavaScript, SQL","SQL, Data Science, CSS, HTML",0.1792708762190148,0
26490.0,14.0,Data Scientist,Infosys,"Data Science, CSS, JavaScript","Python, Machine Learning, Data Science, HTML, CSS",0.2131625547019124,0
26491.0,479.0,ML Engineer,CodeCraft Labs,"Data Science, JavaScript, Java, SQL, Machine Learning","Data Science, CSS, Machine Learning",0.4983362591415767,0
26492.0,14.0,Data Scientist,Google,"JavaScript, Java, SQL, Data Science, C++","JavaScript, Python, AI, CSS, Java",0.3313314473451959,0
26493.0,304.0,AI Engineer,Meta,"Data Science, Python, SQL, JavaScript, C++","Python, Java, Machine Learning, JavaScript",0.8363689321444265,1
26494.0,15.0,AI Engineer,DataNest AI,"Python, Data Science, CSS, C++","HTML, C++, Machine Learning, SQL, Data Science",0.0687005318140351,0
26495.0,180.0,Data Scientist,Wipro,"Machine Learning, HTML, Data Science, C++","Machine Learning, AI, CSS, Data Science",0.7598831628651218,0
26496.0,449.0,Frontend Developer,Google,"Java, C++, Python","C++, JavaScript",0.7897645007321695,0
26497.0,120.0,Data Scientist,Accenture,"Data Science, Python, AI, HTML, CSS","Machine Learning, SQL, JavaScript, CSS, AI",0.7818811793434816,0
26498.0,453.0,ML Engineer,IBM,"C++, SQL, CSS, Machine Learning","Machine Learning, C++",0.4844232422648316,0
26499.0,419.0,Data Scientist,TechNova Solutions,"JavaScript, AI","AI, SQL, C++",0.0067252279154207,0
26500.0,127.0,UI Developer,Accenture,"C++, HTML, AI","HTML, Python, Java, Data Science, C++",0.707545137753122,0
26501.0,419.0,UI Developer,Accenture,"SQL, Python, JavaScript, Machine Learning","C++, JavaScript, CSS",0.6559726982332141,0
26502.0,141.0,React Developer,TCS,"CSS, Machine Learning, Data Science, SQL","JavaScript, HTML",0.0861362090933959,0
26503.0,443.0,Backend Developer,Infosys,"C++, Python, Machine Learning, Data Science, CSS","SQL, Data Science, Java",0.6000462970833965,0
26504.0,202.0,AI Engineer,Amazon,"C++, JavaScript","SQL, AI, C++",0.151452159626737,0
26505.0,76.0,Data Scientist,TCS,"SQL, C++","Machine Learning, C++, HTML",0.0596080826082346,0
26506.0,53.0,Spring Boot Developer,Wipro,"C++, CSS, Machine Learning, Python, Java","Java, Python, SQL",0.4379002629826571,0
26507.0,113.0,React Developer,Oracle,"SQL, Python, CSS, JavaScript, Data Science","CSS, Python, SQL, Java",0.9433774190000938,1
26508.0,356.0,UI Developer,Accenture,"HTML, Java, Machine Learning, JavaScript, CSS","JavaScript, SQL",0.1598373614200763,0
26509.0,14.0,AI Engineer,Google,"SQL, AI, C++, Machine Learning, JavaScript","Machine Learning, Python, JavaScript",0.2855106059169811,0
26510.0,170.0,Data Scientist,Accenture,"JavaScript, HTML, Java, Machine Learning","CSS, Java, AI, SQL",0.3428857910638491,0
26511.0,123.0,Data Scientist,Accenture,"Python, Machine Learning, Data Science, JavaScript","C++, HTML, Machine Learning",0.0594065883225791,0
26512.0,153.0,UI Developer,CodeCraft Labs,"HTML, Data Science","HTML, SQL",0.1252716851150123,0
26513.0,188.0,ML Engineer,Accenture,"JavaScript, CSS, Python, HTML, Machine Learning","CSS, C++, Java, Machine Learning",0.1315542622545991,0
26514.0,398.0,AI Engineer,DataNest AI,"Java, Data Science","C++, Machine Learning, CSS, Data Science, SQL",0.933247569287964,1
26515.0,243.0,Systems Engineer,Accenture,"CSS, HTML","C++, Data Science",0.5213304354049804,0
26516.0,4.0,AI Engineer,Google,"Machine Learning, JavaScript, Java, CSS, C++","CSS, AI, Machine Learning, Data Science, Python",0.7705345934897622,0
26517.0,300.0,Data Scientist,Meta,"Python, HTML, SQL, Data Science, CSS","CSS, Data Science, SQL, Machine Learning, AI",0.1075280284872627,0
26518.0,438.0,Frontend Developer,Meta,"Java, Python, CSS, HTML","CSS, JavaScript",0.5550060426548642,0
26519.0,362.0,Frontend Developer,Microsoft,"Python, Data Science, SQL, CSS, Machine Learning","SQL, CSS, Java",0.4994781252807975,0
26520.0,138.0,Data Scientist,IBM,"Machine Learning, SQL, HTML, JavaScript","Machine Learning, C++, SQL",0.223027313482125,0
26521.0,123.0,UI Developer,DataNest AI,"SQL, C++, Python, JavaScript, CSS","C++, SQL, JavaScript, Python",0.1823982754114416,0
26522.0,308.0,Data Scientist,CodeCraft Labs,"AI, Data Science, Machine Learning, Java","SQL, HTML, CSS, JavaScript, AI",0.1073664760585898,0
26523.0,346.0,Frontend Developer,CodeCraft Labs,"Java, AI, HTML, Python, Data Science","HTML, SQL",0.5476565251121251,0
26524.0,227.0,AI Engineer,CodeCraft Labs,"CSS, SQL, Data Science, Java, Machine Learning","C++, Machine Learning, SQL",0.5216365453984941,0
26525.0,64.0,AI Engineer,Wipro,"C++, AI, HTML, JavaScript, Data Science","Data Science, Machine Learning, CSS, HTML",0.0337868518162705,0
26526.0,324.0,AI Engineer,Amazon,"SQL, Java, CSS","SQL, AI, Machine Learning, HTML",0.1116113133253875,0
26527.0,480.0,AI Engineer,Google,"Python, CSS, JavaScript, Machine Learning, Data Science","AI, Java, HTML, Python, JavaScript",0.4840967150420037,0
26528.0,113.0,Spring Boot Developer,Microsoft,"Java, CSS, JavaScript","Java, SQL, Data Science",0.2887262965920596,0
26529.0,492.0,ML Engineer,Infosys,"Java, CSS","Machine Learning, Python, JavaScript",0.348505545428654,0
26530.0,350.0,React Developer,DataNest AI,"C++, SQL, Python, AI, Data Science","HTML, JavaScript, Python, Java, Data Science",0.0266491848936009,0
26531.0,49.0,Systems Engineer,Oracle,"Data Science, Python, Machine Learning, JavaScript","SQL, C++",0.5953629070359919,0
26532.0,268.0,Frontend Developer,Microsoft,"AI, HTML, C++, JavaScript, SQL","JavaScript, Java, CSS, SQL",0.099508124922937,0
26533.0,469.0,Java Developer,Microsoft,"SQL, Python, JavaScript","Data Science, Java",0.5946026224283942,0
26534.0,136.0,Frontend Developer,TCS,"AI, Java, JavaScript, CSS","C++, JavaScript, Data Science, HTML",0.3041411633940752,0
26535.0,248.0,Data Scientist,Meta,"Machine Learning, HTML, CSS, C++, Data Science","Machine Learning, C++",0.100635176736528,0
26536.0,415.0,UI Developer,Google,"SQL, Data Science, JavaScript, C++","Java, JavaScript",0.7861377221255994,0
26537.0,451.0,ML Engineer,Amazon,"Java, AI","Java, Machine Learning, CSS, C++, AI",0.4605433697002558,0
26538.0,225.0,React Developer,CodeCraft Labs,"Data Science, Python, AI, Java","JavaScript, C++, Data Science, Java",0.7516335991669899,0
26539.0,179.0,Frontend Developer,Amazon,"Machine Learning, AI, HTML","SQL, Python, Data Science, CSS",0.1446053923913199,0
26540.0,7.0,UI Developer,Google,"JavaScript, CSS, Java, Data Science, Machine Learning","CSS, Java, HTML",0.0797333056445624,0
26541.0,459.0,Data Scientist,Microsoft,"C++, Data Science, Machine Learning, CSS","JavaScript, AI",0.4773210837901445,0
26542.0,17.0,Data Scientist,TechNova Solutions,"Machine Learning, CSS, AI","C++, CSS, Machine Learning, SQL, Python",0.6147108918623935,0
26543.0,268.0,Data Scientist,IBM,"Machine Learning, SQL, C++, HTML, AI","SQL, Java, Machine Learning",0.4473492785691805,0
26544.0,305.0,AI Engineer,TCS,"Data Science, SQL, Java","Java, HTML, AI",0.6339056810920616,0
26545.0,62.0,AI Engineer,TCS,"C++, Java, AI, Python, CSS","Machine Learning, SQL, Java",0.0867366964820048,0
26546.0,361.0,Frontend Developer,Wipro,"SQL, CSS","CSS, HTML, Java",0.9923706301579462,1
26547.0,75.0,AI Engineer,Oracle,"Java, Data Science, Machine Learning, CSS","Machine Learning, Python, Java",0.8327711823960106,1
26548.0,259.0,AI Engineer,Wipro,"CSS, AI, Python, Machine Learning","Data Science, Python, AI, JavaScript",0.5171101962265585,0
26549.0,409.0,ML Engineer,Amazon,"Java, Data Science, SQL","JavaScript, C++, Machine Learning, AI",0.720144597471261,0
26550.0,372.0,UI Developer,Google,"HTML, Data Science, AI, Machine Learning","CSS, HTML",0.8498401868961165,1
26551.0,131.0,UI Developer,IBM,"C++, HTML, Python, Java","CSS, Java",0.7146694665274953,0
26552.0,112.0,Frontend Developer,IBM,"JavaScript, C++, HTML","JavaScript, SQL, C++, Java, HTML",0.206521039369013,0
26553.0,467.0,AI Engineer,Infosys,"Machine Learning, HTML","HTML, C++, AI, Python, CSS",0.6986083044514492,0
26554.0,403.0,Frontend Developer,Infosys,"Data Science, Machine Learning, HTML","JavaScript, Java, CSS",0.7926688623626805,0
26555.0,496.0,React Developer,Microsoft,"SQL, Data Science, Java","CSS, Python",0.1270199146077956,0
26556.0,156.0,Data Scientist,Microsoft,"SQL, Data Science, Java, Python","AI, SQL",0.800163035221646,1
26557.0,455.0,AI Engineer,TechNova Solutions,"CSS, AI, C++","HTML, CSS, JavaScript, Machine Learning",0.4249048277120668,0
26558.0,239.0,Data Scientist,Meta,"CSS, C++, AI, JavaScript, Machine Learning","AI, C++, Data Science, Python, Java",0.7686513867083568,0
26559.0,225.0,ML Engineer,IBM,"AI, Data Science, JavaScript, CSS","SQL, AI, Python, C++",0.9224338217558966,1
26560.0,69.0,UI Developer,TCS,"Java, AI, Python, JavaScript","CSS, Python, SQL",0.2130119279875041,0
26561.0,188.0,Frontend Developer,Infosys,"HTML, Data Science, Java, AI, Python","Data Science, C++, CSS, Java, SQL",0.7702204129500867,0
26562.0,41.0,ML Engineer,Amazon,"JavaScript, Java, C++, SQL, Machine Learning","HTML, AI, CSS, Machine Learning",0.3877091659734051,0
26563.0,159.0,AI Engineer,IBM,"Python, AI, C++, CSS","CSS, AI, Machine Learning, Java, Data Science",0.6796609526661342,0
26564.0,322.0,Data Scientist,DataNest AI,"CSS, Java, Machine Learning, C++","AI, C++, Java, Python, JavaScript",0.358839966232481,0
26565.0,359.0,ML Engineer,Microsoft,"SQL, HTML","AI, JavaScript",0.8320119127835908,1
26566.0,36.0,ML Engineer,Meta,"CSS, Machine Learning, JavaScript","HTML, JavaScript, AI",0.2847806139369715,0
26567.0,100.0,React Developer,CodeCraft Labs,"SQL, Python","CSS, Data Science",0.6256605747556484,0
26568.0,72.0,AI Engineer,CodeCraft Labs,"JavaScript, AI","C++, JavaScript, CSS, AI, Java",0.0286663881210501,0
26569.0,473.0,Data Scientist,Infosys,"SQL, HTML, CSS","Machine Learning, C++, Python, AI, Java",0.6561825351301325,0
26570.0,208.0,Data Scientist,TCS,"Java, HTML, AI, JavaScript, Machine Learning","Data Science, AI, Java, Machine Learning",0.3346623698090044,0
26571.0,176.0,ML Engineer,TCS,"AI, CSS, C++, JavaScript","SQL, AI, C++, CSS, JavaScript",0.8605438755902918,1
26572.0,151.0,ML Engineer,IBM,"Machine Learning, Java","JavaScript, Machine Learning, AI, Data Science, C++",0.4871835479139754,0
26573.0,485.0,React Developer,TCS,"AI, JavaScript, CSS, Java","SQL, HTML, Java, C++",0.2254130940450154,0
26574.0,72.0,AI Engineer,IBM,"HTML, Machine Learning, Python","Machine Learning, Python, Data Science, HTML, SQL",0.8572058200578476,1
26575.0,54.0,Java Developer,IBM,"Machine Learning, Data Science","Java, Data Science, SQL",0.0812574478848203,0
26576.0,78.0,ML Engineer,Oracle,"CSS, Python, JavaScript, SQL, Java","AI, HTML, CSS, Java, Python",0.3758748002192138,0
26577.0,345.0,Data Scientist,Accenture,"Machine Learning, C++","CSS, Machine Learning, C++",0.655803083525035,0
26578.0,489.0,Frontend Developer,IBM,"HTML, CSS, Java, SQL","Python, CSS",0.0002241279475895,0
26579.0,272.0,Frontend Developer,Meta,"AI, CSS, Java, SQL","JavaScript, HTML, C++",0.8240493661714168,1
26580.0,364.0,ML Engineer,DataNest AI,"Data Science, C++, Python, JavaScript","C++, JavaScript, Data Science, AI, Machine Learning",0.2024785001286323,0
26581.0,423.0,Systems Engineer,Accenture,"JavaScript, SQL","Python, C++",0.7015901871685338,0
26582.0,338.0,Data Scientist,TechNova Solutions,"Machine Learning, HTML, JavaScript","C++, SQL, Machine Learning, JavaScript",0.4174415969398709,0
26583.0,25.0,React Developer,Meta,"C++, AI, Machine Learning, Python, HTML","Data Science, HTML, JavaScript",0.5432370409944938,0
26584.0,115.0,UI Developer,DataNest AI,"HTML, JavaScript, C++, SQL","C++, SQL, HTML, Data Science, JavaScript",0.98678422929095,1
26585.0,220.0,ML Engineer,Amazon,"HTML, Data Science","AI, Java, CSS",0.144060569509354,0
26586.0,493.0,Data Scientist,CodeCraft Labs,"HTML, SQL","AI, Python, HTML, JavaScript",0.5627075655787818,0
26587.0,353.0,React Developer,TCS,"AI, Java, HTML","SQL, HTML, JavaScript",0.3243204059588899,0
26588.0,45.0,ML Engineer,Amazon,"C++, HTML, SQL, Java, Machine Learning","AI, HTML, C++, SQL, Python",0.5798945027678705,0
26589.0,55.0,Data Scientist,CodeCraft Labs,"HTML, AI, Data Science","Machine Learning, Java, SQL",0.7451335560679494,0
26590.0,292.0,AI Engineer,Meta,"JavaScript, AI, Java, Data Science","SQL, JavaScript, Python, Java, AI",0.5624669266052091,0
26591.0,226.0,Data Scientist,TechNova Solutions,"Machine Learning, CSS","C++, Data Science, AI, Machine Learning",0.9458487204877012,1
26592.0,89.0,Backend Developer,TechNova Solutions,"C++, Machine Learning, Java, JavaScript","Python, Java, C++, SQL",0.7154908829366564,0
26593.0,383.0,Frontend Developer,DataNest AI,"C++, AI, Python","CSS, C++, HTML",0.6525262125988088,0
26594.0,367.0,React Developer,TechNova Solutions,"Java, CSS, Data Science, AI","CSS, Python",0.8955394591126935,1
26595.0,56.0,ML Engineer,Google,"Python, Java","JavaScript, CSS, SQL, AI, Python",0.9185393880212084,1
26596.0,124.0,AI Engineer,Amazon,"C++, Java, SQL, JavaScript","Java, Machine Learning, CSS, C++",0.3093805174847098,0
26597.0,278.0,ML Engineer,TCS,"Python, AI, Data Science, Machine Learning, SQL","JavaScript, C++, AI, CSS, Data Science",0.4087270115707742,0
26598.0,338.0,Frontend Developer,Accenture,"C++, AI","Data Science, Java, Python, JavaScript",0.716314825107116,0
26599.0,462.0,Data Scientist,Infosys,"SQL, CSS","AI, Java",0.8843233597052916,1
26600.0,387.0,Data Scientist,Infosys,"JavaScript, C++, Data Science, SQL, Machine Learning","Python, CSS, AI",0.1672788601189737,0
26601.0,171.0,ML Engineer,DataNest AI,"HTML, Python","Machine Learning, AI",0.1310686447733569,0
26602.0,326.0,UI Developer,DataNest AI,"SQL, Python, AI, C++","HTML, SQL",0.5455216101673277,0
26603.0,197.0,AI Engineer,TechNova Solutions,"Machine Learning, C++, AI","Java, Python, CSS, HTML, Machine Learning",0.0996870327171143,0
26604.0,467.0,AI Engineer,Amazon,"Python, Java, SQL","Java, Machine Learning, AI, JavaScript",0.7016366108241453,0
26605.0,231.0,AI Engineer,Wipro,"HTML, Java","Java, Data Science, Python, AI",0.8325097819687145,1
26606.0,204.0,React Developer,Amazon,"HTML, Python, SQL, AI","CSS, Data Science, C++",0.9324118573758108,1
26607.0,233.0,Data Scientist,Infosys,"HTML, CSS","JavaScript, AI",0.3532055281426595,0
26608.0,376.0,Data Scientist,Microsoft,"C++, Java, CSS","Java, HTML, Machine Learning, SQL",0.8107377164238202,1
26609.0,490.0,Data Scientist,Amazon,"C++, HTML, JavaScript, AI, CSS","Machine Learning, Java, JavaScript, SQL",0.5721551811232002,0
26610.0,391.0,Data Scientist,Infosys,"JavaScript, Java, Machine Learning, HTML","Machine Learning, HTML, SQL, Java, C++",0.3534093388967414,0
26611.0,97.0,AI Engineer,Oracle,"CSS, C++, Python, Machine Learning, JavaScript","SQL, Python, CSS, Machine Learning",0.9034402340229905,1
26612.0,100.0,Data Scientist,DataNest AI,"Data Science, AI, HTML","AI, SQL, Data Science, JavaScript",0.3531224114793371,0
26613.0,449.0,ML Engineer,Amazon,"Machine Learning, AI, SQL","Machine Learning, C++, AI, Data Science, Java",0.8778246859134669,1
26614.0,23.0,Data Scientist,Wipro,"JavaScript, Java, AI, SQL, Python","C++, Machine Learning, SQL",0.3037630316343793,0
26615.0,41.0,AI Engineer,IBM,"Machine Learning, SQL, Python","Machine Learning, C++, HTML",0.617769819757122,0
26616.0,214.0,Data Scientist,Wipro,"SQL, Data Science, Java, JavaScript, HTML","Data Science, JavaScript, Machine Learning, Python",0.9425653269295374,1
26617.0,355.0,UI Developer,Microsoft,"Python, Data Science, Java, AI, JavaScript","CSS, JavaScript",0.46807184623947,0
26618.0,362.0,Frontend Developer,Meta,"Python, Machine Learning, Data Science","HTML, CSS",0.4122765652558097,0
26619.0,305.0,UI Developer,TechNova Solutions,"Machine Learning, AI, C++, Data Science, JavaScript","HTML, Data Science, CSS, C++",0.372645986794292,0
26620.0,406.0,React Developer,TCS,"CSS, Python, Data Science","CSS, JavaScript, SQL, Java, Python",0.1355336359467247,0
26621.0,341.0,Java Developer,Oracle,"Java, CSS, SQL","Python, Java, C++",0.8850205088344973,1
